folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1,p2g,p2n,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,p11,p11_1d,p11_1m,P11_1u,p11_2e,p11_2m,P11_2l,P11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18,p18_1,p19e1,P19l1,P19u1,p19e2,P19l2,P19u2,p20e,P20l,P20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,P22_2l,P22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_1_9,p24_1_10,p24_1_11,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27c,p27u,p27_1,p28,p28_1c,p28_1u,p28_1_1,p28_2,p29,p29_1,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p34_1,p35es,p35cn,p35cd,p35_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_1_7,p35_2_1_8,p35_2_1_9,p35_2_1_10,p35_2_1_11,p35_3c,p35_3t,p35_4,p35_5,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p51,p51_1_1,p51_1_2,p51_1_3,p51_1_4,p51_1_5,p51_1_6,p51_1_7,p51_1_8,p51_1_9,p51_1_10,p51_1_11,filtro,ponfin3,t3mp1_1,t3mp1_2,t3mp1_3,t3mp1_4,t3mp1_5,t3mp1_6,t3mp2,t3mp3,t3mp4_1,t3mp4_2,t3mp4_3,t3mp4_4,t3mp4_5,t3mp4_6,t3mp4_7,t3mp5,t3mp6_1,t3mp6_2,t3mp6_3,t3mp6_4,t3mp6_5,t3mp6_6,t3mp7
139,2015,1,21501,1,1,1,1,26,1,1,3,3,2,2,2,2,-1,6,1,-1,1,-1,-1,1,8,1,1,2,-1,2,2,1,2,2,2,1,1,5,512,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,834,1,2,2,2,2,2,2,2,2,12,7,10,3,2,485,1,1312047,3,2,-2,2,-2,-2,0,0,7,70090001,2,7,70400001,2,27,270020027,1,6,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260020001,1,2,2,-3,1000,3,2,2,-2,-2,-2,-2,0,0,2,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,4,4027,402763470,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,4,1,1,4,4027,402763470,1,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,-3,-3,12,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,9.93939394, , , , , , , , , , , , , , , , , , , , , , , 
139,2015,3,81507,1,1,1,1,42,1,2,0,1,2,2,2,2,-1,6,1,-1,1,-1,-1,1,8,5,1,2,-1,2,2,1,2,1,2,1,1,12,1217,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,5,5,0,0,0,111,1,1217001,1,2,-2,2,-2,-2,0,0,7,70650001,2,28,280320001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,2,2000,3,2,2,-2,-2,-2,-2,0,0,2,1,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,18,2,1,1,48,48215,4821545384,18,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.246741184,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,2,1
140,2015,3,81507,1,1,1,1,27,1,1,2,4,2,2,2,2,-1,5,1,-1,4,1,1,1,1,1,8,3,-2,3,2,1,2,2,2,1,1,10,1009,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,1,3500,3,0,0,27,270040001,2,30,300030001,2,28,280320001,2,45,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,4,2,1,3,7000,3,1,1,3500,3,2,1,0,0,1,1,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,3,2,2,2,1,1,2,2,2,2,1,2,15,2,1,1,48,48215,4821545384,15,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.246741184,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,1,2,2,2,1
140,2015,1,21501,1,1,1,1,36,1,1,3,3,2,2,2,2,-1,5,1,-1,5,2,1,1,1,8,1,2,-1,2,2,1,2,2,2,1,1,6,607,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,0,7,70340001,2,26,260550001,2,26,260550001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260550001,2,3,1,2,1000,3,2,2,-2,-2,-2,-2,0,0,2,1,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,4,4023,402349640,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,50,2,1,1,4,4023,402349640,50,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,9.93939394, , , , , , , , , , , , , , , , , , , , , , , 
141,2015,3,81507,1,1,1,1,36,1,1,3,4,2,2,2,2,-1,1,1,-1,6,2,1,1,1,1,1,2,-1,2,2,1,2,2,2,1,1,8,813,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,8,5,5,3,2,111,1,1217001,1,2,-2,2,-2,-2,0,0,7,71010001,2,28,280320001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,2,1,2,1500,3,1,1,1000,3,2,3,0,0,4,1,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,3,2,2,2,1,1,2,2,2,2,2,2,10,2,1,1,48,48215,4821545384,10,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.246741184,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,2,1
141,2015,1,21501,1,1,1,1,25,1,1,6,2,2,2,2,2,-1,6,2,2,3,1,1,1,8,5,8,3,-2,2,2,2,2,1,2,1,1,13,1309,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,0,26,260430001,2,7,71010001,2,7,71010001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260430001,2,2,1,2,3000,3,2,2,-2,-2,-2,-2,0,0,2,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,8,8105,810551635,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,1,1,8,8105,810551635,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,9.93939394, , , , , , , , , , , , , , , , , , , , , , , 
142,2015,3,81507,1,1,1,1,21,1,1,1,4,2,2,2,2,-1,1,1,-1,5,2,1,1,1,5,8,3,-2,2,2,1,2,2,2,1,1,11,1123,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,952,2,2,2,2,2,2,2,2,2,8,6,10,3,2,461,1,1217001,1,2,-2,1,3000,3,0,0,7,70090001,2,28,280320001,2,28,280320001,2,45,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,3,6000,3,2,1,3000,3,2,1,0,0,1,1,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,12,2,1,1,48,48215,4821545384,12,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.246741184,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
142,2015,1,21501,1,1,1,1,26,1,1,1,4,2,2,2,2,-1,6,2,2,4,3,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,1,6,614,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,721,1,2,2,2,2,2,2,2,2,8,6,100,3,3,811,1,1217001,3,2,-2,2,-2,-2,0,0,27,270170001,2,15,150360009,1,27,270170001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,1,3,1,2,1300,3,2,2,-2,-2,-2,-2,0,0,2,1,2,-2,1,8,0,-2,-2,-2,-2,-2,-2,-2,4,4021,402110530,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,4,1,1,4,4021,402110530,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,10,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,9.93939394, , , , , , , , , , , , , , , , , , , , , , , 
142,2015,4,71510,1,1,1,1,21,1,1,3,4,2,2,2,2,-1,6,2,5,3,1,1,4,8,1,8,3,-2,2,2,1,2,2,2,1,1,2,210,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,2,-2,-2,0,0,7,70890001,2,9,999999999,99,9,999999999,99,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,20040001,1,2,2,-3,200,3,2,2,-2,-2,-2,-2,0,0,0,2,2,-2,2,-2,2,0,-3,-3,-3,1,2,0,6,6029,602909780,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6,4,1,1,6,6029,602909780,6,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,4,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,7.239757831, , , , , , , , , , , , , , , , , , , , , , , 
143,2015,4,71510,1,1,1,1,27,1,1,6,2,2,2,2,2,-1,6,2,2,4,2,1,1,8,5,8,3,-2,2,2,1,2,2,2,1,1,5,516,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,923,1,2,2,2,2,2,2,2,2,6,6,80,3,4,541,1,1305024,3,2,-2,1,3500,3,0,0,7,71010001,2,20,200140001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,12,2,1,3,7000,3,1,1,3500,3,6,2,0,0,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,3,2,2,2,1,2,2,2,2,2,2,2,5,4,1,1,48,48215,4821545384,5,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,5,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,7.239757831, , , , , , , , , , , , , , , , , , , , , , , 
143,2015,1,21501,1,1,1,1,27,1,1,2,3,2,2,2,2,-1,1,1,-1,5,3,1,1,1,8,1,2,-1,2,2,1,2,2,2,1,1,3,315,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,923,1,2,2,2,2,2,2,2,2,11,6,70,3,4,311,1,1217001,3,2,-2,2,-2,-2,0,0,14,140390001,2,9,90030001,2,28,280220001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280220001,10,2,1,2,300,3,2,2,-2,-2,-2,-2,0,0,2,1,2,-2,1,99,0,-2,-2,-2,-2,-2,-2,-2,4,4019,401977000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,40,2,1,1,4,4019,401977000,40,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,-3,-3,10,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,9.93939394, , , , , , , , , , , , , , , , , , , , , , , 
143,2015,3,81507,1,1,1,1,35,1,1,3,4,2,2,2,2,-1,6,1,-1,6,2,1,1,8,5,1,2,-1,3,2,1,2,2,2,1,1,11,1123,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,922,2,2,2,2,2,2,2,2,2,8,6,150,3,4,236,1,1312047,3,2,-2,1,4000,3,0,0,27,270040001,2,28,280320001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,6,2,1,3,4170,3,2,2,-2,-2,-2,-2,0,0,1,1,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,11,2,1,1,48,48215,4821545384,11,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2005,6,2015,0,0,-3,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,8.246741184,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
144,2015,4,71510,1,1,1,1,30,1,1,2,2,2,2,2,2,-1,1,1,-1,6,2,1,1,1,5,1,2,-1,2,2,2,2,2,2,1,1,6,617,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,2,-2,-2,0,0,15,151000017,1,7,70650001,2,19,190390001,2,30,2,2,2,-2,-2,-2,-2,-2,-2,2,2,1,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260700001,3,2,1,4,2000,3,2,2,-2,-2,-2,-2,0,0,0,2,1,1,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48201,4820135000,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,4,1,1,48,48201,4820135000,1,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,7.239757831, , , , , , , , , , , , , , , , , , , , , , , 
144,2015,3,81507,1,1,1,2,29,1,1,2,3,2,2,2,2,-1,6,1,-1,3,2,1,1,8,5,8,3,-2,1,2,1,2,2,2,1,1,9,903,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,2,-2,-2,0,0,7,70090001,2,28,280320001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,2,1000,3,2,2,-2,-2,-2,-2,0,0,0,1,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,15,2,1,1,48,48215,4821545384,15,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.028717,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
144,2015,1,21501,1,1,1,1,26,1,1,3,3,2,2,2,2,-1,5,1,-1,7,5,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,1,10,1003,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,0,7,70090001,2,7,71010001,2,26,260040001,1,27,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,12,2,1,2,2500,3,2,1,1000,3,3,3,0,0,2,1,1,2,1,8,0,-2,-2,-2,-2,-2,-2,-2,4,4019,401977000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,45,2,1,1,4,4019,401977000,45,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,10,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,9.93939394, , , , , , , , , , , , , , , , , , , , , , , 
145,2015,4,71510,1,1,1,1,20,1,1,3,4,2,2,2,2,-1,6,1,-1,1,-1,-1,1,8,1,8,3,-2,1,2,1,2,1,2,1,1,5,522,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,312,1,2,2,2,2,2,2,2,2,8,6,280,3,5,462,1,1217001,1,2,-2,1,4000,3,0,0,7,70890001,2,15,151000017,1,26,260040001,1,25,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260600044,6,2,1,3,8000,3,2,1,4000,3,6,2,0,0,1,2,1,1,2,-2,0,-2,-2,-2,-2,-2,-2,-2,4,4021,402110530,4,3,2,2,2,1,2,2,2,2,2,2,2,2,4,1,1,4,4021,402110530,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,8,2015,0,0,-3,1,-3,2,2,2,2,1,2,2,2,2,2,2,2,1,7.239757831, , , , , , , , , , , , , , , , , , , , , , , 
145,2015,3,81507,1,1,1,2,31,1,1,2,4,2,2,2,2,-1,6,2,2,3,1,2,1,8,5,8,3,-2,2,2,1,2,1,2,1,1,7,702,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,0,21,211560001,2,19,190390001,2,28,280320001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,3,1,2,2000,3,1,1,1500,3,2,3,0,0,1,1,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,3,2,2,2,1,1,2,2,2,2,2,2,15,2,1,1,48,48215,4821545384,15,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,1,-5,6,2015,1,1,1,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.028717,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
146,2015,4,71510,1,1,1,1,36,1,1,2,4,2,2,2,2,-1,6,1,-1,1,-1,-1,3,8,5,3,1,1,2,2,1,2,2,2,1,3,-3,-3,-3,-3,-3,-3,-3,48,48453,4845305000,1,3,1,-2,1,-3,524,1,2,2,2,2,2,2,2,2,10,6,18,3,1,561,1,1312047,0,2,-2,2,-2,-2,0,0,7,70890001,2,28,280320001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,4,1300,3,1,2,-2,-2,-2,-2,0,0,1,2,1,1,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48453,4845305000,3,3,2,2,2,1,2,2,2,2,2,2,2,32,2,1,1,48,48453,4845305000,32,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,1990,9,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,7.239757831, , , , , , , , , , , , , , , , , , , , , , , 
147,2015,4,71510,1,1,1,1,40,1,1,3,3,2,2,2,2,-1,5,1,-1,3,1,1,1,3,5,5,1,3,2,2,2,2,2,2,1,1,6,608,2,-2,-2,-2,-2,-2,-2,-2,1,3,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,1,2,-2,1,3500,3,0,0,19,190390001,2,28,280320001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,2,1,3,7000,3,1,1,3500,3,6,2,0,0,1,2,1,1,2,-2,10,0,-3,-3,-3,0,10,0,48,48201,4820135000,4,4,2,2,2,1,2,2,2,2,2,2,2,35,2,1,1,48,48201,4820135000,35,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2000,9,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,7.239757831, , , , , , , , , , , , , , , , , , , , , , , 
148,2015,4,71510,1,1,1,1,30,1,1,3,3,2,2,2,2,-1,6,2,2,5,2,2,1,8,5,8,3,-2,2,2,1,2,1,2,1,1,11,1108,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,1,2,-2,2,-2,-2,2,0,28,280380001,2,28,280320001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,1,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,2,1,4,2000,3,2,2,-2,-2,-2,-2,0,0,0,2,2,-2,2,-2,2,0,-3,-3,-3,0,2,0,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,4,1,1,48,48215,4821545384,8,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,2,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,7.239757831, , , , , , , , , , , , , , , , , , , , , , , 
149,2015,4,71510,1,1,1,1,19,1,1,3,3,2,2,2,2,-1,1,1,-1,3,0,1,1,1,5,8,3,-2,2,2,1,2,2,2,1,1,3,315,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,3500,3,0,0,27,270040001,2,24,240280001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,1,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,12,2,1,3,7000,3,1,1,3500,3,6,1,0,0,0,2,1,2,2,-2,6,0,-3,-3,-3,0,6,0,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6,4,1,1,48,48215,4821545384,6,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,3,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,7.239757831, , , , , , , , , , , , , , , , , , , , , , , 
