Folio,year,Trim,Unidad,cd_mue,punt_mue,turno,p1,p2,p3,p4g,p4n,p5,p6,p6_1,p7,p8,p8_1,p9,p9_1,p9_2,p9_3,p9_4,p9_5_1,p9_5_2,p9_5_3,p9_5_4,p9_6_1,p9_6_2,p9_6_3,p9_6_4,p10,P10_Otro,p11,P11_Otro,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3e,p11_3c,p12,p12_1,p12_2,p12_2_1,p12_4,p12_5,p12_6_1,p12_6_2,p12_6_3,p12_6_4,p12_6_5,p12_6_6,p12_6_7,p12_6_8,p12_7,p12_8,p12_9c,p12_9u,p12_9t,p12_10,p12_11,p13,p13_1,p14,p15,p15_1,p16,p17,p17_1,p17_2,p17_2_1,p17_3,p18,p19,p19_1c,p19_1u,p19_2,p20,p21e1,p21c1,P21U1,p21e2,p21c2,P21U2,p22_1,p22_2,p23e,p23m,p23c,P23U,p24_1,p24_2,p24_3,p24_4,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_2,p26,p27,p28,p28_1,p29e,p29m,p29c,P29U,p29_1c,p29_1t,p29_3,p29_4,p29_5,p30,P30_Otro,p30_1,p31,p31_1,p31_2,p32,p33,p34,p34_1,p35,p36,p36_1,p37c,p37t,p38,p38_1,p38_2,p38_3,p39,p40c,p40t,p41c,p41u,p41_1,p42,p43e,p43m,p43c,P43U,p44,p45,p45_1,p46c,p46t,p47,p48,p48_1,p49,p50,p50_1,p51,p52m,p52a,p53,p54,p55,p56,p57,p58,p59_1,p59_2,p59_3,p59_4,p59_5,p59_6,p60_1,p60_2,p60_3,p60_4,p60_5,p60_6,p60_7,Ponfin3,filtro,m1_1,m1_2,m1_3,m1_4,m1_5,m1_6,m1_7,m1_8,m1_9,m1_10,m1_11,m2,m3,m4_1,m4_2,m4_3,m4_4,m4_5,m4_6,m4_7,m4_8,m4_9,m4_10,m4_11,m5,m6,m7_1,m7_2,m7_3,m7_4,m7_5,m7_6,m7_7,m7_8,m7_9,m7_10,m7_11
2092,2014,3,301409,1,1,1,1,22,2,0,1,2,2,-1,5,2,2,6,1,2,2,2,1,1,1,1,2,1,2,2,1,-9,1,-9,1,131,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70190001,2,7,70780001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,2,-5,6,1,1,0,5,2,-5,1,2,1,5,2,2000,2,2,4,30,30003,300030001,2,2,2,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15.66559249,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
210,2014,3,111407,1,1,1,1,30,1,6,2,2,2,-1,1,1,-1,5,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,132,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70190001,2,30,300030001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,190000000,2,-5,6,2,-5,0,5,2,-5,1,2,1,15,2,2000,2,2,4,30,30003,300030001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15.66559249,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
223,2014,3,111407,1,1,1,1,19,1,6,2,2,2,-1,6,2,2,3,1,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,132,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,8,6,50,1,2,111,2,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,2,2,-2,-2,-2,3,7,70400001,2,7,70320001,1,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,6,1,1,3,4,2,-5,1,2,1,5,2,3000,2,2,4,30,30003,300030001,2,2,2,2,1,3,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15.66559249,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
68,2014,3,31407,1,1,1,2,18,2,0,1,2,2,-1,1,2,1,12,3,5,5,2,1,1,1,1,2,1,2,2,1,-9,1,-9,1,135,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,2,2,-2,-2,-2,3,7,70890001,2,7,70400001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,13,2,-5,2,4,2,-5,1,2,1,2,2,1200,2,2,4,7,7101,71010001,2,2,2,2,4,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.351882081,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
602,2014,4,261410,1,1,1,2,20,1,3,3,2,2,-1,6,2,2,5,1,1,1,2,1,8,1,8,2,2,2,2,1,-9,1,-9,1,135,2,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70690001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,15,2,1500,2,1,4,7,7101,71010001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.685863876,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1213,2014,4,201411,1,1,1,1,28,1,6,2,2,2,-1,1,1,-1,8,2,3,3,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,135,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70510001,2,7,70090001,2,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,2,-5,6,1,1,3,4,1,2,1,1,1,2,2,600,2,2,4,7,7009,70090001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20.3842436,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1297,2014,3,291408,1,1,1,2,30,1,3,4,2,2,-1,5,2,1,3,1,1,1,2,1,1,1,1,2,1,2,2,1,-9,1,-9,1,135,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70400001,2,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,500,2,2,4,7,7009,70090001,2,2,2,2,1,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.323936566,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1388,2014,2,11406,1,1,1,2,30,1,6,2,2,2,-1,1,1,-1,6,3,1,1,2,1,1,1,1,2,1,2,2,1,-9,1,-9,1,135,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,734,1,2,2,2,2,2,2,2,2,9,6,3500,1,5,315,2,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70780001,2,7,71010001,2,0,96,28,28032,280320001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,24,1,2,0,5,1,2,1,2,1,3,2,15000,1,2,4,28,28032,280320001,2,2,2,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.317697461,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1460,2014,2,111406,1,1,1,1,38,1,6,2,2,2,-1,5,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,135,2,-2,-2,-2,-2,-2,-2,1,-2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1305024,2,-2,1,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70040001,1,7,70590001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,50250001,2,-5,17,1,1,0,6,1,2,1,1,1,3,2,2000,2,2,4,7,7101,71010001,2,2,2,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.851277307,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1481,2014,3,71409,1,1,1,1,33,1,6,2,2,2,-1,5,1,-1,5,0,1,1,2,1,1,1,1,2,2,2,2,1,-9,1,-9,1,135,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,0,7,71010001,2,98,999999998,98,98,98,98,99998,999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,999999998,98,98,98,998,998,98,98,98,98,98,98,98,98,999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,98,98,98,98,99998,999999998,98,98,98,98,98,98,98,998,98,9998,98,98,9998,98,9998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,12.2600289, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1514,2014,3,91409,1,1,1,2,65,1,3,3,2,2,-1,4,1,-1,5,0,3,3,1,1,8,1,1,2,1,2,2,1,-9,1,-9,1,135,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9,1,1,1217001,1,2,1,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70870184,1,7,70890001,2,0,96,7,7069,70690001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,3,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,150,2,2,4,20,20067,200670001,2,2,2,2,1,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5.802602422,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1577,2014,4,11412,1,1,1,2,28,1,3,3,2,2,-1,6,2,2,8,3,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,135,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,97,999999997,97,27,270040001,2,0,96,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,6,2,-5,3,4,2,-5,1,2,1,2,2,1000,1,2,4,27,27004,270040001,2,2,2,2,11,3,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.355273001,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
339,2014,4,171410,1,1,1,1,22,1,2,4,2,2,-1,6,2,2,5,1,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,136,99,-2,-2,-2,-2,-2,-2,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,7,70550001,1,0,96,7,7055,70550001,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,4,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,60,1,2,4,7,7055,70550001,1,2,2,2,2,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18.61760916,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
415,2014,3,221407,1,1,1,1,27,1,2,3,2,2,-1,5,1,-1,8,4,2,2,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,136,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,7,70890001,2,0,96,7,7040,70400001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,48,1,1,6,4,1,2,1,1,1,2,2,500,2,2,4,7,7040,70400001,2,2,2,2,1,3,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13.57360343,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1026,2014,2,121404,1,1,1,1,29,1,6,2,2,2,-1,1,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,136,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70690001,2,7,70650001,2,0,96,28,28027,280270001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,51,1,1,9,4,1,2,1,1,1,1,3,5000,2,2,4,28,28027,280270001,2,2,2,2,20,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,35.01604209,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1175,2014,2,81405,1,1,1,1,26,2,0,1,2,2,-1,6,2,2,9,3,4,4,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,136,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,6,350,1,3,332,2,1,1,1217001,1,2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70690001,2,7,70400001,2,0,96,7,7097,70970001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,2,280320001,2,-5,6,1,1,6,4,1,2,1,2,1,10,2,5000,2,2,4,7,7097,70970001,2,1,1,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15.069867,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1225,2014,2,161405,1,1,1,2,19,1,2,4,2,2,-1,6,2,2,10,2,3,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,136,2,-2,-2,-2,-2,-2,-2,1,-2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70190001,2,7,70780001,2,0,96,28,28032,280320001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,36,1,1,4,4,2,-5,1,2,1,1,3,3000,2,1,4,28,28032,280320001,2,2,2,2,16,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.503816563,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1255,2014,2,161405,1,1,1,1,24,1,3,4,2,2,-1,5,1,-1,7,2,3,3,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,136,2,-2,-2,-2,-2,-2,-2,1,-2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,9,90020001,2,28,280380001,2,0,96,28,28032,280320001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,34,1,1,0,6,1,2,1,1,1,9,2,3000,2,1,4,28,28032,280320001,2,2,2,2,41,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14.75945,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1283,2014,4,211411,1,1,1,1,22,1,3,3,2,2,-1,6,2,2,8,0,5,5,2,1,8,1,8,2,2,2,2,1,-9,1,-9,1,136,1,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70190001,2,7,71010001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,1000,2,1,4,30,30003,300030001,2,2,2,2,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14.36603835,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1320,2014,2,261405,1,1,1,2,21,1,2,4,2,2,-1,6,2,2,5,2,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,136,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,71010001,2,20,200790001,2,0,96,28,28032,280320001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,36,2,-5,2,4,2,-5,1,2,1,5,2,3000,2,1,4,28,28032,280320001,2,2,2,2,20,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.753574302,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1351,2014,2,281405,1,1,1,1,37,1,6,2,2,2,-1,5,1,-1,6,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,136,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1305024,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,30,300030001,2,7,70090001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,6,2,-5,4,4,1,2,1,1,1,18,2,1200,2,2,4,30,30003,300030001,2,2,2,2,7,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.383132673,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1375,2014,2,301405,1,1,1,2,36,1,6,2,2,2,-1,2,1,-1,4,3,1,1,1,1,8,1,1,2,1,2,2,1,-9,1,-9,1,136,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,7,70890001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,200,2,2,4,7,7089,70890001,2,2,2,2,1,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.27527711,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1471,2014,3,61409,1,1,1,2,31,1,3,2,2,2,-1,6,2,2,6,2,2,2,2,1,8,1,8,2,2,2,2,1,-9,1,-9,1,136,1,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,1,7,70890001,2,7,70890001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,3,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,200,1,2,4,7,7089,70890001,2,3,3,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15.67874897,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1477,2014,2,121406,1,1,1,2,19,1,2,3,2,2,-1,6,2,2,3,1,2,2,2,1,8,1,8,2,1,2,1,1,-9,1,-9,1,136,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1215013,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,71010001,2,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,2,34,2,-5,6,4,1,2,1,2,1,2,2,2000,2,2,4,7,7009,70090001,2,1,1,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.922891569,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1761,2014,3,201409,1,1,1,2,22,1,3,3,2,2,-1,6,2,2,3,1,1,1,2,1,8,1,1,2,1,2,2,1,-9,1,-9,1,136,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,97,999999997,97,0,96,7,7087,70870001,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,4,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,1,100,2,2,4,7,7087,70870001,1,2,2,2,1,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.32651821,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
