FOLIO,year,TRIM,UNIDAD,CIUDAD,PUNTO,TURNO,SEXO,EDAD,PASMEX,p1,P2G,p2n,p3,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3,p7_4,p7_5_1,p7_5_2,p7_5_3,p7_5_4,p7_6,p7_6_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,P10_OTRO,p11,P11_OTRO,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p19e1,p19c1,P19U1,p19e2,p19c2,P19U2,p20e,p20c,P20U,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2c,P22_2U,p22_4,p22_5,p23_1,p23_2,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_2,p24_3,p24_4,p25,p25_1c,p25_1t,p25_2,p26c,p26u,p26_1,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28_0_1,p28_0_2,p28_1,p29,p29_1,p29_2,p30,p30_1,p31,p31_1,p31_2,p31_3,p31_4,p32es,p32cn,p32cd,p32_1,p32_2,p32_3c,p32_3t,p32_4,p32_5,p33es,p33cn,p33cd,p34c,p34t,p35,p35_2,p35_3c,p35_3u,p35_3t,p35_4,p36,p36_1,p36_2_1,p36_2_2,p37,p38,p39a,p40a,p40_1,p40_2,p41,p41_1,p42a,p43m,p43a,p44,p45,p45_1,p46,p46_1,Ponfin3,filtro,MP1_1,MP1_2,MP1_3,MP1_4,MP1_5,MP1_6,MP1_7,MP1_8,MP1_9,MP1_10,MP1_11,MP1_12,MP1_13,MP2,MP3,MP4_1,MP4_2,MP4_3,MP4_4,MP4_5,MP4_6,MP4_7,MP4_8,MP4_9,MP4_10,MP4_11,MP5,MP6,MP7_1,MP7_2,MP7_3,MP7_4,MP7_5,MP7_6,MP7_7,MP7_8,MP7_9,MP7_10,MP7_11
13,2014,4,11410,1,1,1,2,27,1,1,3,4,2,2,-1,6,2,2,5,2,2,1,2,1,8,1,1,2,-1,2,2,2,1,2,1,1,-9,1,-9,3,309,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705099,3,2,-2,2,-2,-2,0,96,28,280320001,2,7,70270001,2,28,280320001,2,7,2,2,2,-2,-2,-2,-2,-2,-2,3,8,1,98,98,98,98,98,98,98,98,5,2,1,280320001,2,2,4,6000,3,2,1,1500,3,3,1,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,3,2,5,2,1,1,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,9,2014,0,0,-4,1,-3,12.12363514,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
14,2014,1,81401,1,1,1,2,31,1,1,2,3,2,2,-1,6,1,-1,2,0,1,1,1,1,8,1,2,2,-1,2,2,2,1,2,2,1,-9,1,-9,5,510,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,2,-2,-2,0,96,7,70520028,1,7,70890001,2,28,280270001,2,22,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280270001,12,2,10,1000,1,2,2,-2,-2,-2,-2,0,96,0,2,1,1,2,-2,0,-2,-2,-2,-2,48,48453,4845305000,3,3,3,2,2,1,48,48453,4845305000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2013,12,2013,0,0,-4,2,2,14.20723569,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14,2014,4,11410,1,1,1,2,28,1,1,3,3,2,2,-1,1,2,2,3,1,2,2,2,1,3,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,2,209,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,521,1,1,2,2,2,2,2,2,2,11,6,3000,1,5,812,1,1312047,3,2,-2,1,3000,3,0,96,30,300390001,2,28,280320001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,2,4,3000,3,2,1,3000,3,1,1,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,3,3,7,2,1,2,48,48215,4821545384,7,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,1,-3,2014,1,2,1,1,2014,8,2014,0,0,-4,1,-3,12.12363514,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
15,2014,1,81401,1,1,1,1,34,1,1,2,3,2,2,-1,5,1,-1,4,2,2,2,1,1,1,1,1,2,-1,3,2,2,1,2,1,1,-9,1,-9,15,1501,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,1,1,2,2,2,2,2,2,8,6,500,1,2,111,1,1217001,3,2,-2,2,-2,-2,0,96,7,70520028,1,30,301930001,2,30,301930001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,0,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,50250001,3,2,4,2000,3,2,2,-2,-2,-2,-2,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,3,8,4,2,1,48,48215,4821545384,8,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,1,-3,1999,1,2,2,2,2002,3,2013,0,0,-4,2,2,35.39627445,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16,2014,1,81401,1,1,1,1,26,1,1,2,3,2,2,-1,1,1,-1,3,1,1,1,1,1,1,1,1,2,-1,2,2,2,1,2,1,1,-9,1,-9,4,403,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,6,300,1,2,111,1,1705016,5,2,-2,1,2000,3,0,96,7,70890001,2,9,999999999,99,28,280320001,2,11,2,2,2,-2,-2,-2,-2,-2,-2,3,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,4,2,2,2500,3,1,1,2000,3,4,1,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,7,2,5,2,2,1,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,35.39627445,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18,2014,1,81401,1,1,1,2,26,1,1,3,4,2,2,-1,1,2,1,3,1,2,2,1,1,3,1,3,1,1,2,2,2,1,2,1,1,-9,1,-9,8,801,2,-2,-2,-2,-2,-2,-2,-2,26,4,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,9999997,3,2,-2,2,-2,-2,0,96,28,280320001,2,7,70520028,1,7,70520028,1,4,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,24,1,11,7000,3,2,1,7000,3,3,3,0,96,5,5,1,2,2,-2,6,0,-3,6,1,48,48479,4847941464,3,3,16,2,2,2,48,48479,4847941464,16,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2013,12,2013,0,0,-4,2,2,14.20723569,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,2014,1,81401,1,1,1,2,25,1,1,3,4,2,2,-1,6,2,2,6,1,1,1,2,1,8,5,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,18,1803,2,-2,-2,-2,-2,-2,-2,-2,25,4,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2300000,3,2,-2,1,999997,97,0,96,28,280320001,2,11,110070001,2,28,280320001,2,24,2,2,2,-2,-2,-2,-2,-2,-2,3,96,1,2,1,2,2,2,2,2,2,5,2,1,280320001,14,2,10,999997,97,1,1,99997,97,5,2,0,96,0,5,2,-2,2,-2,5,2,0,5,2,48,48215,4821545384,6,3,6,2,1,1,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,14.20723569,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20,2014,1,81401,1,1,1,1,18,1,1,1,2,2,2,-1,6,2,2,7,1,6,6,1,1,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,4,405,99,-2,-2,-2,-2,-2,-2,-2,18,4,1,-2,1,-3,611,6,1,1,2,2,2,2,2,2,6,6,900,1,3,111,1,9999997,3,2,-2,1,12000,1,0,96,28,280320001,2,98,999999998,98,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,5,2,2,12000,1,1,2,-2,-2,-2,-2,0,96,5,2,2,-2,2,-2,15,1,0,15,15,48,48201,4820135000,4,3,5,2,2,1,48,48201,4820135000,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,35.39627445,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,2014,1,81401,1,1,1,1,32,1,1,3,4,2,2,-1,6,2,2,4,1,3,3,1,1,8,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,8,801,2,-2,-2,-2,-2,-2,-2,-2,32,4,1,-2,1,-3,834,1,2,2,2,2,2,2,2,2,8,6,12000,1,5,431,1,1217001,3,2,-2,1,3000,3,0,96,24,240280001,2,9,999999999,99,28,280270001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280270001,15,2,2,3500,3,2,2,-2,-2,-2,-2,0,96,5,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48479,4847941464,6,2,25,2,2,2,48,48479,4847941464,25,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,4,3,2004,11,2013,1,4,3,3,3,35.39627445,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,2014,1,91401,1,1,1,2,29,1,1,3,4,2,2,-1,6,2,2,4,2,1,1,2,5,8,1,1,2,-1,3,2,2,2,2,2,1,-9,1,-9,5,501,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9999998,3,2,-2,2,-2,-2,0,96,2,20040001,2,9,999999999,99,2,20040001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,3,4,1,1,1,1,1,1,1,1,1,5,1,-3,20040001,3,2,2,1500,3,1,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,6,6075,607567000,3,2,3,4,2,1,6,6075,607567000,3,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,10,2013,0,0,-4,1,-3,14.85429791,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23,2014,1,91401,1,1,1,1,19,1,1,2,3,2,1,3,6,2,2,4,0,4,4,2,1,8,1,8,3,-2,3,2,2,2,2,2,1,-9,1,-9,8,805,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705016,3,2,-2,2,-2,-2,0,96,30,301180001,2,9,999999999,99,30,301180001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,1,4,2,500,3,1,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,4,4013,401355000,3,3,9,4,2,1,4,4013,401355000,9,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,3,2013,0,0,-4,1,-3,37.008382,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,2014,1,91401,1,1,1,1,39,1,1,2,3,2,2,-1,1,1,-1,3,0,1,1,1,1,1,1,1,2,-1,2,2,2,1,2,1,1,-9,1,-9,3,304,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,721,6,1,1,2,2,2,2,2,2,10,6,900,1,3,332,1,1312047,3,2,-2,2,-2,-2,0,96,21,211140001,2,14,140390001,2,14,140390001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,2,2,6,40000,1,2,2,-2,-2,-2,-2,0,96,1,1,2,-2,2,-2,0,-2,-2,-2,-2,4,4013,401355000,3,3,29,2,2,2,4,4013,401355000,29,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2005,11,2013,0,0,-4,2,1,37.008382,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,2014,1,91401,1,1,1,1,21,1,1,3,4,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,1,1,2,-1,3,2,2,1,2,2,1,-9,1,-9,5,501,2,-2,-2,-2,-2,-2,-2,-2,98,98,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2300000,3,2,-2,2,-2,-2,0,96,2,20040001,2,97,999999997,97,2,20040001,2,45,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260700053,22,2,4,1500,1,2,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,2,2,2,2,1,4,4013,401355000,3,3,30,2,1,1,4,4013,401355000,30,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,11,2013,0,0,-4,1,-3,37.008382,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,2014,1,91401,1,1,1,1,27,1,1,2,3,2,2,-1,6,2,2,5,2,2,2,2,1,8,1,1,2,-1,3,2,2,2,2,2,1,-9,1,-9,4,404,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,1,1,2,2,2,2,2,2,8,4,100,1,2,111,1,1705016,3,2,-2,2,-2,-2,0,96,30,301930001,2,30,301740001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,5,2,4,3000,3,1,2,-2,-2,-2,-2,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,4,4013,401355000,4,3,1,4,2,1,4,4013,401355000,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2005,11,2013,1,1,0,2,1,37.008382,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,2014,1,91401,1,1,1,2,44,1,1,3,4,2,1,3,5,1,-1,1,-1,-1,-1,-1,1,2,1,6,1,2,3,2,2,2,2,1,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,37,37067,3706775000,10,4,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,2,-2,-2,0,96,26,260430001,2,30,300090234,1,26,260430001,2,6,2,2,2,-2,-2,-2,-2,-2,-2,3,96,1,1,1,2,1,1,1,2,2,6,1,-3,260430001,2,5,2,999998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,14.85429791,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,2014,1,91401,1,1,1,1,25,1,1,1,2,2,1,3,1,2,2,6,3,2,2,1,1,1,5,2,2,-1,2,2,2,1,2,2,1,-9,1,-9,15,1514,2,-2,-2,-2,-2,-2,-2,-2,25,4,1,-2,1,-3,611,3,1,1,2,2,2,2,2,2,8,6,0,0,0,111,1,2300000,3,2,-2,1,2000,3,0,96,26,260040001,1,14,140390001,2,26,260040001,1,14,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,4,2,2,3000,3,1,2,-2,-2,-2,-2,0,96,0,2,1,1,2,-2,0,-2,-2,-2,-2,4,4019,401977000,4,4,26,2,2,2,4,4019,401977000,26,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,6,4,2006,11,2013,2,2,2,4,4,37.008382,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,2014,1,91401,1,1,1,1,25,1,1,0,1,2,1,3,6,2,2,4,2,2,2,1,1,8,1,8,3,-2,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,4,4013,401355000,1,4,1,-2,1,-3,922,1,1,2,2,2,2,2,2,2,8,6,600,3,3,236,1,2300000,3,2,-2,2,-2,-2,14,15,26,260040001,1,30,300390001,2,30,300390001,2,18,2,2,2,-2,-2,-2,-2,-2,-2,3,96,1,1,1,1,1,2,2,2,2,6,2,1,260600044,2,2,2,800,3,2,2,-2,-2,-2,-2,0,96,0,2,1,2,2,-2,0,-2,-2,-2,-2,4,4013,401355000,1,3,4,4,2,1,4,4013,401355000,1,5,1,922,600,3,3,236,12,200,6,7,2,0,-2,-2,-2,-2,3,3,2000,1,2013,1,1,1,2,2,37.008382,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,2014,1,91401,1,1,1,1,28,1,1,3,4,2,2,-1,5,1,-1,4,2,1,1,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,8,801,2,-2,-2,-2,-2,-2,-2,-2,28,4,1,-2,1,-3,421,1,2,2,1,1,2,1,1,2,8,6,6900,1,5,433,1,2300000,6,2,-2,2,-2,-2,13,14,2,20020001,2,26,260040001,1,2,20020001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,8,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,2,2,2,4000,1,1,2,-2,-2,-2,-2,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,4,4013,401355000,6,4,1,4,2,1,4,4013,401355000,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2013,11,2013,0,0,-4,1,-3,37.008382,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,2014,1,91401,1,1,1,1,24,1,1,2,3,2,1,1,6,1,-1,1,-1,-1,-1,-1,3,8,3,3,1,2,1,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,12,12086,1208645000,7,3,1,-2,1,-3,264,1,2,2,2,2,2,2,2,2,10,5,2000,3,3,238,1,1705016,7,2,-2,2,-2,-2,0,96,28,280220001,2,28,280320001,2,28,280220001,2,96,2,2,2,-2,-2,-2,-2,-2,-2,3,8,1,1,1,1,1,2,2,2,2,1,2,1,280220001,3,4,2,1000,3,2,2,-2,-2,-2,-2,0,96,5,2,1,2,2,-2,3,0,-3,3,1,48,48245,4824507000,3,2,2,4,1,1,48,48245,4824507000,7,4,1,264,2000,3,3,238,12,1000,11,96,1,0,-2,-2,-2,-2,3,3,2002,6,2013,0,0,-4,3,1,37.008382,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32,2014,1,21401,1,1,1,2,18,1,1,2,3,2,2,-1,6,2,2,5,3,2,2,2,1,8,1,8,3,-2,3,2,2,1,2,2,1,-9,1,-9,6,601,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,511,1,1,2,1,1,2,2,2,2,13,6,5000,1,5,722,1,1705016,3,2,-2,1,3000,3,0,96,7,70650001,2,28,280320001,2,19,190390001,2,1,3,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,2,2,10,6100,3,1,1,1500,3,6,1,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,2,8,2,2,1,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,13.36324149,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
33,2014,1,21401,1,1,1,1,34,1,1,2,3,2,2,-1,6,2,2,5,2,2,2,2,1,8,3,8,3,-2,3,2,2,2,2,1,1,-9,1,-9,15,1505,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,7,2,-2,2,-2,-2,0,96,28,280320001,2,98,999999998,98,98,999999998,98,98,98,98,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,98,98,98,999998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,33.29352547,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
34,2014,1,21401,1,1,1,1,47,1,1,2,3,2,2,-1,5,1,-1,3,1,1,1,1,1,1,1,1,2,-1,3,2,2,2,2,2,1,-9,1,-9,6,601,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,1,5000,3,0,96,7,70520028,1,9,999999999,99,28,280320001,2,2,3,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,1,3,2,5100,3,1,1,5000,3,1,1,0,96,0,2,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,3,3,6,2,1,1,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2006,12,2013,0,0,-4,2,1,33.29352547,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
35,2014,1,21401,1,1,1,1,24,1,1,2,3,2,2,-1,6,2,2,3,0,2,2,2,1,8,1,8,3,-2,3,2,2,1,2,2,1,-9,1,-9,10,1002,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,1,1,2,2,2,2,2,2,8,6,200,1,3,111,1,1705016,3,2,-2,2,-2,-2,0,96,28,280220001,2,9,999999999,99,28,280220001,2,1,3,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280220001,3,2,10,3000,3,1,1,1500,3,3,1,0,96,0,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48061,4806110768,3,2,11,2,2,1,48,48061,4806110768,13,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2013,12,2013,0,0,-4,3,1,33.29352547,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
36,2014,1,21401,1,1,1,2,24,1,1,2,3,2,2,-1,6,2,2,8,4,2,2,2,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,15,1503,1,-2,-2,-2,-2,-2,-2,-2,24,4,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,5,2,-2,1,4500,3,0,96,15,150330001,2,9,999999999,99,9,999999999,99,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,1,2,2,4500,3,1,2,-2,-2,-2,-2,0,96,5,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,7,3,6,2,1,2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,13.36324149,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
37,2014,1,21401,1,1,1,1,21,1,1,1,2,2,2,-1,6,2,2,4,1,1,1,1,1,8,5,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,6,607,2,-2,-2,-2,-2,-2,-2,-2,98,98,1,-2,1,-3,834,1,2,2,2,2,2,2,2,2,4,4,1500,1,3,484,1,2300000,3,2,-2,1,5000,3,0,96,28,999999998,98,9,999999998,98,9,999999998,98,41,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,15,2,10,5000,3,1,2,-2,-2,-2,-2,0,96,5,2,1,2,2,-2,28,0,-3,28,2,98,99998,9999999998,4,2,4,2,2,2,98,99998,9999999998,11,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2013,12,2013,0,0,-4,2,2,33.29352547,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
38,2014,1,21401,1,1,1,1,36,1,1,1,2,2,2,-1,1,1,-1,4,2,2,2,1,1,1,5,1,2,-1,2,1,2,1,2,2,1,-9,1,-9,3,306,2,-2,-2,-2,-2,-2,-2,-2,34,4,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2300000,3,2,-2,1,2800,3,0,96,5,50250001,2,7,70650001,2,7,70650001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,50250001,6,2,2,4500,3,1,2,-2,-2,-2,-2,0,96,5,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48029,4802965000,4,3,9,4,2,1,48,48029,4802965000,9,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2008,2,2013,0,0,-4,3,3,33.29352547,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
