FOLIO,year,TRIM,UNIDAD,CIUDAD,PUNTO,TURNO,SEXO,EDAD,PASMEX,p1,P2G,p2n,p3,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3,p7_4,p7_5_1,p7_5_2,p7_5_3,p7_5_4,p7_6,p7_6_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,P10_OTRO,p11,P11_OTRO,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p19e1,p19c1,P19U1,p19e2,p19c2,P19U2,p20e,p20c,P20U,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2c,P22_2U,p22_4,p22_5,p23_1,p23_2,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_2,p24_3,p24_4,p25,p25_1c,p25_1t,p25_2,p26c,p26u,p26_1,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28_0_1,p28_0_2,p28_1,p29,p29_1,p29_2,p30,p30_1,p31,p31_1,p31_2,p31_3,p31_4,p32es,p32cn,p32cd,p32_1,p32_2,p32_3c,p32_3t,p32_4,p32_5,p33es,p33cn,p33cd,p34c,p34t,p35,p35_2,p35_3c,p35_3u,p35_3t,p35_4,p36,p36_1,p36_2_1,p36_2_2,p37,p38,p39a,p40a,p40_1,p40_2,p41,p41_1,p42a,p43m,p43a,p44,p45,p45_1,p46,p46_1,Ponfin3,filtro,MP1_1,MP1_2,MP1_3,MP1_4,MP1_5,MP1_6,MP1_7,MP1_8,MP1_9,MP1_10,MP1_11,MP1_12,MP1_13,MP2,MP3,MP4_1,MP4_2,MP4_3,MP4_4,MP4_5,MP4_6,MP4_7,MP4_8,MP4_9,MP4_10,MP4_11,MP5,MP6,MP7_1,MP7_2,MP7_3,MP7_4,MP7_5,MP7_6,MP7_7,MP7_8,MP7_9,MP7_10,MP7_11
326,2014,1,41402,1,1,1,2,30,1,1,6,2,2,2,-1,6,2,2,6,2,3,3,1,1,8,1,1,2,-1,3,2,2,2,2,2,1,-9,1,-9,19,1904,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2300000,0,1,6,2,-2,-2,2,3,28,280320001,2,27,270040001,2,28,280320001,2,2,2,2,2,-2,-2,-2,-2,-2,-2,0,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,10,1,11,999999,99,99,1,99999,99,99,99,0,96,0,2,1,98,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,7,5,6,2,2,2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,1,1,2014,1,2014,0,0,-4,1,-3,16.96989405,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
327,2014,1,41402,1,1,1,2,21,1,1,2,4,2,2,-1,5,1,-1,2,1,1,1,2,1,3,1,1,2,-1,3,2,2,2,2,2,1,-9,1,-9,11,1101,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,1,999998,98,3,13,28,280320001,2,7,71010001,2,28,280320001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,8,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,5,2,3,999998,98,98,1,99998,98,98,1,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,7,2,2,2,2,2,48,48215,4821545384,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,2,2014,0,0,-4,1,-3,16.96989405,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
328,2014,1,41402,1,1,1,2,34,1,1,3,3,2,2,-1,1,1,-1,2,1,2,2,2,1,1,1,1,2,-1,3,2,2,2,2,2,1,-9,1,-9,6,601,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,971,1,2,2,2,1,1,2,2,2,8,5,750,1,4,311,1,1312047,3,2,-2,2,-2,-2,0,96,28,280320001,2,30,301930001,2,28,280320001,2,2,3,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,1,3,2,2500,1,2,1,1500,3,5,3,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,2,4,2,2,2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,1,2014,0,0,-4,1,-3,16.96989405,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
330,2014,1,61402,1,1,1,2,28,1,1,2,3,2,2,-1,5,2,1,5,3,1,1,2,1,3,5,1,2,-1,3,2,2,2,2,2,1,-9,1,-9,4,403,2,-2,-2,-2,-2,-2,-2,-2,28,4,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1312047,3,2,-2,1,56000,1,0,96,7,70780001,2,28,280320001,2,28,280320001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,2,2,3,25000,1,1,1,56000,1,6,1,0,96,0,2,2,-2,2,-2,42,0,-3,42,97,48,48215,4821545384,3,3,7,2,2,2,48,48215,4821545384,7,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,1,2014,0,0,-4,1,-3,9.493103906,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
331,2014,1,61402,1,1,1,2,26,1,1,3,4,2,2,-1,1,2,1,3,1,1,1,2,1,1,5,1,2,-1,3,2,2,2,2,2,1,-9,1,-9,20,2008,2,-2,-2,-2,-2,-2,-2,-2,26,4,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1312047,3,2,-2,1,23000,1,0,96,28,280320001,2,30,301930001,2,28,280320001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,5,2,4,23000,1,1,1,23000,1,4,1,5,96,0,2,2,-2,2,-2,7,0,-3,7,7,48,48215,4821545384,7,4,4,2,2,2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,2,2014,0,0,-4,1,-3,9.493103906,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
332,2014,1,61402,1,1,1,1,31,1,2,0,1,2,2,-1,5,1,-1,8,1,2,1,1,5,1,2,2,2,-1,2,2,2,2,2,2,1,-9,1,-9,13,1307,1,-2,-2,-2,-2,-2,-2,-2,27,4,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,10,6,50,1,2,111,1,1305024,3,2,-2,1,16000,1,0,96,7,70780001,2,25,250060001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,16,2,3,16000,1,1,1,16000,1,1,1,0,96,0,2,2,-2,2,-2,14,0,-3,14,14,48,48215,4821545384,7,2,8,2,2,2,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2008,1,2014,0,0,-4,2,1,11.66771817,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
333,2014,1,61402,1,1,1,1,27,1,2,0,1,2,2,-1,6,2,3,6,1,4,4,2,8,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,20,2004,2,-2,-2,-2,-2,-2,-2,-2,27,4,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,3,2,-2,1,16000,1,0,96,7,70890001,2,28,280320001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,16,2,3,18000,1,1,1,16000,1,1,1,0,96,0,2,2,-2,2,-2,14,0,-3,14,97,48,48215,4821545384,7,3,8,2,2,2,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,2,2,2013,1,2014,0,0,-4,2,2,11.66771817,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
334,2014,4,241410,1,1,1,2,27,1,1,6,2,1,2,-1,6,2,2,6,4,1,1,2,1,5,5,8,3,-2,3,2,2,2,2,2,1,-9,1,-9,15,1501,1,-2,-2,-2,-2,-2,-2,-2,5,1,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,6000,3,0,96,26,260040001,1,97,999999997,97,26,260040001,1,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,9,260040001,12,2,3,999997,97,1,1,99997,97,1,2,0,96,0,2,1,2,2,-2,3,0,-3,3,0,4,4013,401355000,7,4,6,4,1,1,4,4013,401355000,6,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,4,2014,0,1,1,1,-3,25.74519231,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
334,2014,1,61402,1,1,1,1,21,1,1,3,4,2,2,-1,6,2,2,6,0,2,2,2,1,8,1,8,3,-2,3,2,2,2,2,2,1,-9,1,-9,15,1504,2,-2,-2,-2,-2,-2,-2,-2,19,4,1,-2,1,-3,212,1,2,2,2,2,2,2,2,2,8,6,2000,3,5,541,1,2300000,3,2,-2,1,44000,1,15,96,21,211140001,2,13,130480001,2,28,280320001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,2,2,4,17000,1,1,1,44000,1,7,1,13,96,0,2,2,-2,2,-2,14,1,0,14,97,48,48215,4821545384,3,4,6,2,2,2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2011,2,2014,0,0,-4,2,2,11.66771817,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
335,2014,4,241410,1,1,1,1,30,1,1,0,1,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,1,8,3,-2,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,6,6073,607372506,8,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,0,2,-2,1,999997,97,0,96,2,20040001,2,97,999999997,97,2,20040001,2,4,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,20040001,5,1,11,999997,97,1,1,99997,97,1,2,0,96,0,2,1,2,2,-2,0,-2,-2,-2,-2,6,6073,607372506,3,2,2,3,2,1,6,6073,607372506,8,5,1,511,11,3,1,722,97,100,7,10,2,0,-2,-2,-2,-2,1,1,2006,12,2006,0,0,-4,1,-3,25.74519231,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
335,2014,1,61402,1,1,1,1,30,1,1,2,2,2,1,3,1,1,-1,6,4,1,1,1,1,1,1,1,2,-1,2,2,2,2,2,1,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,10,10003,1000350670,9,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,3,2,-2,1,6000,3,0,96,23,230050001,2,26,260040001,1,26,260040001,1,1,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,20,3,6,6000,3,1,1,6000,3,7,1,0,96,0,1,1,2,2,-2,30,0,-3,97,97,10,10003,1000350670,2,3,2,4,2,1,10,10003,1000350670,9,5,1,612,10,3,1,112,8,300,7,9,1,0,-2,-2,-2,-2,1,1,2005,97,2005,0,0,-4,1,-3,11.66771817,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
336,2014,4,241410,1,1,1,1,19,1,1,3,4,1,2,-1,6,2,2,3,1,2,2,2,1,8,8,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,13,1328,97,-2,-2,-2,-2,-2,-2,-2,5,1,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705099,3,1,2,2,-2,-2,0,96,28,280170041,1,97,999999997,97,28,280170041,1,10,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,260430001,5,2,4,8000,1,2,1,8000,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,25.74519231,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
336,2014,1,61402,1,1,1,1,28,1,1,6,2,1,2,-1,6,2,2,5,2,2,2,2,1,8,5,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,9,903,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,411,2,2,2,2,2,2,2,2,2,8,6,50,1,2,111,3,-2,-2,2,-2,1,45000,1,0,96,30,300390001,2,30,301930001,2,28,280320001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,7,2,2,45000,1,1,1,45000,1,7,2,0,96,0,2,1,2,2,-2,4,0,-3,4,4,48,48215,4821545384,6,5,8,2,2,1,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,4,4,2013,1,2014,0,0,-4,4,4,11.66771817,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
337,2014,4,241410,1,1,1,2,20,1,1,3,4,1,2,-1,6,2,2,10,3,7,7,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,14,1411,1,-2,-2,-2,-2,-2,-2,-2,5,1,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,1,2,1,6000,3,0,96,28,280250001,2,97,999999997,97,28,280250001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280330282,1,3,2,999997,97,1,1,99997,97,1,2,0,96,0,2,1,1,2,-2,8,0,-3,8,0,48,48215,4821545384,7,2,8,2,2,2,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,10,2014,0,0,-4,1,-3,25.74519231,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
337,2014,1,61402,1,1,1,1,18,1,1,3,3,1,2,-1,6,2,2,7,1,2,2,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,12,1204,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1215013,3,2,-2,1,33000,1,2,14,15,151060001,2,28,280320001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,1,3,2,18000,1,1,1,33000,1,7,2,13,14,0,2,1,1,2,-2,21,0,-3,20,20,48,48215,4821545384,6,5,4,2,1,1,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2013,2,2014,0,0,-4,2,2,11.66771817,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
338,2014,4,241410,1,1,1,1,25,1,1,6,2,2,2,-1,5,1,-1,3,1,2,2,1,1,1,1,1,2,-1,3,2,2,1,2,2,1,-9,1,-9,20,2004,1,-2,-2,-2,-2,-2,-2,-2,5,1,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,5,6,0,0,0,111,1,1705004,1,2,-2,1,45000,1,0,96,28,280070012,1,28,280320001,2,28,280320001,2,12,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,3,2,3,12000,1,2,1,12000,1,1,2,0,96,1,2,1,2,2,-2,3,0,-3,97,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,25.74519231,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,-1,98,98,98,98,98,98,98,98,98,98,98,98
338,2014,1,61402,1,1,1,1,19,1,1,2,4,2,2,-1,6,2,2,5,2,3,3,2,5,8,1,8,3,-2,2,1,2,2,2,2,1,-9,1,-9,20,2007,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2300000,3,2,-2,1,40000,1,0,96,27,270170001,2,28,280320001,2,28,280320001,2,13,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,3,2,2,1000,1,1,1,40000,1,7,2,5,96,0,2,1,2,2,-2,10,0,-3,10,10,48,48215,4821545384,6,5,5,2,2,2,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,2,2014,0,0,-4,1,-3,11.66771817,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
339,2014,4,241410,1,1,1,1,25,1,1,6,2,1,2,-1,5,1,-1,5,2,1,1,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,14,1416,2,-2,-2,-2,-2,-2,-2,-2,5,1,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,45000,1,0,96,28,280320001,2,30,300280037,2,28,280320001,2,21,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,14,2,3,5000,3,1,1,5000,1,1,2,0,96,5,2,2,-2,2,-2,24,2,99,21,0,48,48215,4821545384,4,4,5,2,2,1,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2014,10,2014,0,0,-4,2,2,25.74519231,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,4,2,2,2,2,1,2,2,2,2,2,2
339,2014,1,61402,1,1,1,1,18,1,1,6,2,2,2,-1,6,2,2,5,3,1,1,1,1,8,5,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,22,2217,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,8,6,0,0,0,111,1,9999997,3,2,-2,1,55000,1,0,96,7,70190001,2,7,71010001,2,7,71010001,2,3,3,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,6,1,11,57000,1,1,1,55000,1,7,2,13,14,3,2,1,2,2,-2,5,0,-3,5,5,48,48215,4821545384,3,5,5,2,2,1,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,2,2014,0,0,-4,1,-3,11.66771817,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
340,2014,4,241410,1,1,1,1,38,1,1,2,3,2,2,-1,6,1,-1,2,1,1,1,1,1,8,5,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,21,2101,2,-2,-2,-2,-2,-2,-2,-2,28,4,1,-2,1,-3,611,6,1,1,2,2,2,2,2,2,8,6,50,1,2,111,1,1217001,3,1,5,2,-2,-2,2,3,7,70270001,2,30,300280037,2,30,300280037,2,4,2,2,2,-2,-2,-2,-2,-2,-2,0,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,260430001,8,2,2,8000,1,2,2,-2,-2,-2,-2,2,3,0,2,1,2,2,-2,0,-2,-2,-2,-2,48,48225,9999999997,3,2,6,4,1,1,48,48225,9999999997,6,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,1,-3,2014,2,1,1,1,2014,4,2014,0,0,-4,1,-3,25.74519231,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
340,2014,1,61402,1,1,1,1,27,1,1,6,2,2,2,-1,5,1,-1,4,2,1,1,1,1,1,5,1,2,-1,1,2,2,2,2,2,1,-9,1,-9,9,922,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,264,1,2,2,2,2,2,2,2,2,99,99,3000,1,4,238,1,1312047,3,2,-2,2,-2,-2,0,96,27,270010683,1,9,999999999,99,28,280320001,2,3,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280220001,4,1,11,700,3,1,1,500,3,8,3,0,96,0,2,1,2,2,-2,8,0,-3,8,8,48,48215,4821545384,4,5,5,2,1,2,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2013,2,2014,0,0,-4,2,2,11.66771817,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
341,2014,4,241410,1,1,1,1,20,1,1,3,4,2,2,-1,5,1,-1,2,1,2,2,1,1,1,3,8,3,-2,3,1,2,2,2,2,1,-9,1,-9,1,129,1,-2,-2,-2,-2,-2,-2,-2,5,1,1,-2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-3,-3,1,6,1,7000,3,2,1,23,230050001,2,28,280320001,2,28,280320001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,0,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,50250001,1,4,5,7000,3,1,1,7000,3,5,1,0,96,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,25.74519231,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
341,2014,1,61402,1,1,1,1,32,1,1,6,2,2,2,-1,5,1,-1,5,3,1,1,1,1,1,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,6,608,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,5000,3,0,96,9,999999999,99,24,999999997,97,28,280320001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,3,2,2,6000,3,1,1,5000,3,7,2,3,96,0,3,1,2,2,-2,3,0,-3,3,2,48,48215,4821545384,6,5,1,3,2,2,48,48215,4821545384,1,3,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,1,2014,0,0,-4,1,-3,11.66771817,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
342,2014,4,241410,1,1,1,1,18,1,1,3,3,2,2,-1,6,2,2,6,3,2,2,1,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,17,1710,1,-2,-2,-2,-2,-2,-2,-2,5,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705015,3,2,-2,1,6000,3,2,3,7,70270001,2,30,300280037,2,97,999999997,97,35,2,2,2,-2,-2,-2,-2,-2,-2,1,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,1,4,2,6000,3,2,1,6000,3,5,1,3,2,3,2,1,1,2,-2,9,0,-3,0,1,97,99997,9999999997,3,3,5,2,2,2,97,99997,9999999997,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,2,2,2014,7,2014,1,1,1,1,-3,25.74519231,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
343,2014,4,241410,1,1,1,1,20,1,1,6,2,2,2,-1,6,2,2,7,1,2,2,1,1,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,18,1805,1,-2,-2,-2,-2,-2,-2,-2,20,4,1,-2,1,-3,611,6,1,1,2,2,2,2,2,2,7,6,40,1,2,111,1,9999997,3,2,-2,2,-2,-2,0,96,97,999999997,97,97,999999997,97,97,999999997,97,24,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,999999997,1,2,2,1000,2,2,2,-2,-2,-2,-2,2,3,2,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48225,9999999997,3,4,10,2,2,2,48,48225,9999999997,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,0,-2,-2,-2,-2,1,1,2014,9,2014,0,0,-4,1,-3,25.74519231,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
