folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1,p2g,p2n,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,p11,p11_1d,p11_1m,P11_1u,p11_2e,p11_2m,P11_2l,P11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18,p18_1,p19e1,P19l1,P19u1,p19e2,P19l2,P19u2,p20e,P20l,P20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,P22_2l,P22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_1_9,p24_1_10,p24_1_11,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27c,p27u,p27_1,p28,p28_1c,p28_1u,p28_1_1,p28_2,p29,p29_1,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p34_1,p35es,p35cn,p35cd,p35_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_1_7,p35_2_1_8,p35_2_1_9,p35_2_1_10,p35_2_1_11,p35_3c,p35_3t,p35_4,p35_5,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p51,p51_1_1,p51_1_2,p51_1_3,p51_1_4,p51_1_5,p51_1_6,p51_1_7,p51_1_8,p51_1_9,p51_1_10,p51_1_11,filtro,ponfin3,t3mp1_1,t3mp1_2,t3mp1_3,t3mp1_4,t3mp1_5,t3mp1_6,t3mp2,t3mp3,t3mp4_1,t3mp4_2,t3mp4_3,t3mp4_4,t3mp4_5,t3mp4_6,t3mp4_7,t3mp5,t3mp6_1,t3mp6_2,t3mp6_3,t3mp6_4,t3mp6_5,t3mp6_6,t3mp7
134,2015,4,21510,1,1,1,1,41,1,1,3,4,2,2,2,1,3,5,1,-1,3,1,1,1,1,5,1,2,-1,2,2,1,2,2,2,1,1,15,1506,1,-2,-2,-2,-2,-2,-2,-2,31,4,1,-2,1,-3,731,6,2,2,2,2,2,2,2,2,10,6,3000,1,5,337,1,1312047,3,2,-2,1,8000,3,0,0,7,71010001,2,30,300280037,2,2,20040001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,1,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,20040001,8,2,1,4,3700,3,1,1,8000,3,6,1,0,0,0,2,97,97,2,-2,2,0,-3,-3,-3,0,2,0,6,6073,607366000,6,3,2,2,2,1,2,2,2,1,2,2,2,41,2,2,2,6,6073,607366000,41,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,1998,8,2015,0,0,-3,2,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,20.32772042, , , , , , , , , , , , , , , , , , , , , , , 
135,2015,4,21510,1,1,1,1,35,1,1,4,2,1,1,2,2,-1,2,1,-1,1,-1,-1,1,8,5,3,1,2,2,2,2,2,2,2,1,1,12,1215,1,-2,-2,-2,-2,-2,-2,-2,30,4,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,3,2,-2,1,35000,1,0,0,30,300390001,2,26,260430001,2,26,260430001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260430001,3,2,1,4,35000,1,1,1,35000,1,1,1,0,0,0,4,97,97,2,-2,8,0,-3,-3,-3,0,8,0,4,99997,9999999997,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,15,2,1,1,4,99997,9999999997,15,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2001,9,2015,0,0,-3,2,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,20.32772042, , , , , , , , , , , , , , , , , , , , , , , 
136,2015,4,21510,1,1,1,1,33,1,1,3,4,2,2,2,2,-1,5,1,-1,4,1,1,1,3,8,3,1,2,2,2,2,2,1,2,1,3,-3,-3,-3,-3,-3,-3,-3,36,36047,3604751000,3,4,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705015,3,2,-2,1,7000,3,0,0,21,211140001,2,27,270040001,2,26,260040001,1,22,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,2,2,1,3,7000,3,1,1,7000,3,1,1,0,0,0,2,2,-2,2,-2,3,0,-3,-3,-3,0,3,0,36,36047,3604751000,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,42,2,2,2,36,36047,3604751000,3,5,1,263,8,6,18,3,1,811,12,800,6,2,1,0,-2,-2,-2,-2,1,-3,-3,7,2012,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,20.32772042, , , , , , , , , , , , , , , , , , , , , , , 
138,2015,4,141510,1,1,1,2,35,1,1,4,2,2,2,2,2,-1,5,2,2,6,1,2,99,1,1,1,2,-1,4,2,2,2,2,2,1,1,98,9998,98,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,6,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9999999,3,2,-2,2,-2,-2,0,0,28,280320001,2,99,999999999,99,28,280320001,2,26,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,4,50000,1,1,1,50000,1,4,3,2,0,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,2,1,1,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,9,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,18.39620654, , , , , , , , , , , , , , , , , , , , , , , 
139,2015,4,141510,1,1,1,1,41,1,1,6,2,2,1,2,2,-1,5,1,-1,7,1,1,8,1,5,1,2,-1,2,2,2,2,2,2,1,1,20,2006,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705099,0,2,-2,1,50000,1,2,3,28,280320001,2,99,999999999,99,28,280320001,2,70,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,998,98,98,98,999998,98,98,98,999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,27.20203252, , , , , , , , , , , , , , , , , , , , , , , 
140,2015,4,141510,1,1,1,1,23,1,1,3,4,2,2,2,2,-1,6,1,-1,5,0,1,1,8,1,8,3,-2,3,2,2,2,2,2,1,1,12,1201,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,0,2,-2,2,-2,-2,0,0,28,280320001,2,30,300280037,2,28,280320001,2,45,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,6,2,1,8,999999,99,1,1,4000,3,4,3,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,3,2,2,2,1,1,1,2,2,2,2,2,5,2,2,1,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,9,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,27.20203252, , , , , , , , , , , , , , , , , , , , , , , 
146,2015,1,131501,1,1,1,1,34,1,2,0,1,2,2,2,2,-1,1,1,-1,6,1,1,8,1,3,1,2,-1,2,2,2,2,2,2,1,1,20,2009,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,45000,1,0,0,9,999999999,99,28,280320001,2,28,280320001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,2,1,3,45000,1,1,1,45000,1,1,1,0,0,0,2,97,2,2,-2,10,0,-3,-3,-3,0,10,0,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,45,2,2,2,48,48215,4821545384,45,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2004,11,2014,0,0,-3,2,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,35.22499722, , , , , , , , , , , , , , , , , , , , , , , 
147,2015,1,131501,1,1,1,1,34,1,1,3,2,2,2,2,2,-1,5,1,-1,5,2,1,1,1,5,1,2,-1,2,2,2,2,2,2,1,1,12,1210,98,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,0,0,0,0,7,71010001,2,21,211140001,2,28,280320001,2,38,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,10,2,1,3,55000,1,1,1,1500,3,2,2,0,0,5,2,1,2,2,-2,10,0,-3,-3,-3,0,10,4,48,48201,4820135000,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,1,1,48,48201,4820135000,10,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,12,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,35.22499722, , , , , , , , , , , , , , , , , , , , , , , 
149,2015,1,131501,1,1,1,1,27,1,1,6,2,2,2,2,1,3,6,2,2,6,0,2,1,1,1,8,3,-2,2,2,2,2,2,2,1,1,13,1304,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,263,1,2,2,2,2,2,2,2,2,10,5,300,1,3,811,1,1312047,3,2,-2,2,-2,-2,0,3,28,280320001,2,7,71010001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,2,6000,1,1,1,4500,3,2,3,0,3,5,2,97,97,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,3,1,1,48,48215,4821545384,1,3,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,9997,12,2014,0,0,-3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,35.22499722, , , , , , , , , , , , , , , , , , , , , , , 
150,2015,1,131501,1,1,1,1,21,1,1,4,2,2,2,2,2,-1,6,2,2,8,1,2,1,8,5,8,3,-2,2,2,1,2,2,2,1,1,18,1802,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,1,2,2,2,2,2,2,2,2,9,6,1130,1,4,111,1,1705016,0,2,-2,1,45000,1,0,0,28,280220001,2,7,70090001,2,28,280220001,2,30,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280220001,15,2,1,3,1000,3,1,1,1000,3,1,2,0,0,1,2,1,1,2,-2,2,0,-3,-3,-3,0,1,1,48,99999,9999999997,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,2,1,2,48,99999,9999999997,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,12,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,35.22499722, , , , , , , , , , , , , , , , , , , , , , , 
151,2015,1,131501,1,1,1,1,20,1,1,3,4,2,2,2,2,-1,6,2,2,2,2,2,1,8,3,8,3,-2,2,2,2,2,2,2,1,1,21,2107,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,6500,3,0,0,28,280270001,2,97,999999997,97,28,280270001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280270001,15,2,1,3,2000,3,2,1,2000,3,1,3,0,0,0,2,1,1,2,-2,0,-2,-2,-2,-2,-2,-2,-2,98,99998,9999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,35.22499722, , , , , , , , , , , , , , , , , , , , , , , 
153,2015,1,131501,1,1,1,1,29,1,1,3,3,2,2,2,2,-1,1,1,-1,7,5,1,3,3,1,3,1,1,2,2,2,2,2,2,1,1,18,1801,1,-2,-2,-2,-2,-2,-2,-2,19,4,1,-2,2,5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,0,7,70090001,2,30,300280037,2,28,280320001,2,8,4,1,-2,28,28032,280320001,2,962,931,1,2,2,2,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,4,1,2,600,3,1,2,-2,-2,-2,-2,4,0,1,1,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,3,1,1,48,48215,4821545384,1,3,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,1,-3,2014,1,2,6,5,2003,4,2014,1,1,0,5,5,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,35.22499722, , , , , , , , , , , , , , , , , , , , , , , 
154,2015,1,131501,1,1,1,1,18,1,1,3,3,1,1,2,2,-1,6,2,2,5,2,1,1,8,1,8,3,-2,2,2,2,2,2,2,1,1,9,906,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,962,1,1,1,2,2,2,2,2,2,8,5,800,1,5,561,3,-3,-3,2,-2,2,-2,-2,0,0,21,210010001,2,28,280320001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,2,4000,1,1,2,-2,-2,-2,-2,0,0,5,2,1,1,2,-2,3,0,-3,-3,-3,0,3,3,48,48215,4821545384,6,3,2,2,2,1,2,2,2,2,2,2,2,4,2,1,2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,1,-3,-3,12,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,35.22499722, , , , , , , , , , , , , , , , , , , , , , , 
156,2015,4,141510,1,1,1,2,21,1,1,1,2,2,2,2,2,-1,6,1,-1,6,1,1,1,8,1,1,2,-1,2,2,2,2,2,2,1,1,18,1801,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,2,-2,-2,0,0,19,190390001,2,27,999999997,97,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,4,20000,1,2,1,15000,1,2,3,0,0,1,1,97,97,2,-2,0,-2,-2,-2,-2,-2,-2,-2,97,99997,9999999997,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,2,1,2,97,99997,9999999997,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,10,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,18.39620654, , , , , , , , , , , , , , , , , , , , , , , 
157,2015,4,141510,1,1,1,1,26,1,1,3,4,2,2,2,2,-1,6,2,2,6,2,2,5,8,5,8,3,-2,2,2,2,2,2,2,1,1,12,1201,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705016,3,2,-2,2,-2,-2,2,3,19,190390001,2,27,999999997,97,28,280320001,2,999,99,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,2,25000,1,1,1,1500,3,2,3,2,3,1,2,97,97,2,-2,2,0,-3,-3,-3,0,2,1,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,2,1,1,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,10,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,27.20203252, , , , , , , , , , , , , , , , , , , , , , , 
158,2015,4,141510,1,1,1,1,27,1,1,2,3,1,1,2,2,-1,1,1,-1,3,2,1,1,1,5,1,2,-1,2,2,2,2,2,2,1,1,17,1712,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705015,3,2,-2,2,-2,-2,0,0,28,280270001,2,97,999999997,97,28,280270001,2,45,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280270001,15,2,1,2,20000,1,1,1,15000,1,2,3,0,0,1,2,1,1,2,-2,25,0,-3,-3,-3,0,25,15,48,48479,4847941464,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,1,1,48,48479,4847941464,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,10,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,27.20203252, , , , , , , , , , , , , , , , , , , , , , , 
159,2015,3,101507,1,1,1,2,18,1,1,3,4,2,2,2,2,-1,6,2,2,5,1,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,1,18,1805,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,9999998,0,2,-2,1,999999,99,0,0,28,280320001,2,99,999999999,99,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,3,999999,99,1,1,999999,99,6,2,0,0,1,2,2,-2,2,-2,20,3,3,-4,5,0,0,-3,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6,2,1,1,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,7,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,26.53671973,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
160,2015,3,101507,1,1,1,1,38,1,1,6,2,2,2,2,2,-1,5,1,-1,1,-1,-1,8,1,1,1,2,-1,2,2,2,2,1,2,1,3,-3,-3,-3,-3,-3,-3,-3,46,99997,9999999998,10,4,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,0,2,-2,1,5300,3,0,0,26,260660247,1,99,999999999,99,26,260660247,1,22,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260020001,8,2,1,4,5300,3,2,1,5300,3,6,2,0,0,0,2,2,-2,2,-2,20,0,-3,-3,-3,0,20,0,46,99998,9999999998,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,1,1,46,99998,9999999998,10,5,1,712,12,5,12,3,1,236,99,500,6,4,1,0,-2,-2,-2,-2,1,-3,-3,10,2004,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,27.33705227,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
162,2015,3,101507,1,1,1,1,19,1,1,6,2,2,1,2,2,-1,1,1,-1,8,1,1,1,1,1,1,2,-1,3,2,2,2,2,2,1,1,9,920,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,2,3,8,80370001,2,99,999999999,99,8,80370001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,80370001,3,2,1,2,999999,99,2,1,3000,3,4,3,2,0,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48141,4814124000,7,3,2,2,2,1,1,1,2,2,2,2,2,3,4,1,1,48,48141,4814124000,3,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,3,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,27.33705227,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
163,2015,3,101507,1,1,1,1,21,1,1,3,4,1,1,2,2,-1,6,2,2,5,0,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,1,14,1405,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,55000,1,2,0,8,80520001,2,99,999999999,99,8,80520001,2,25,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,80520001,5,2,1,8,15000,1,1,1,15000,1,1,2,2,0,0,2,2,-2,2,-2,3,0,-3,-3,-3,0,3,0,48,99997,9999999997,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,4,1,1,48,99997,9999999997,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,5,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,27.33705227,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
165,2015,1,151501,1,1,1,1,32,1,1,1,2,1,1,2,2,-1,5,1,-1,6,1,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,1,7,706,98,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,3,2,-2,1,50000,1,0,0,15,150540038,2,28,280320001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,20,2,1,3,50000,1,1,1,50000,1,1,1,2,0,5,2,2,-2,2,-2,15,0,-3,-3,-3,0,15,0,48,48215,4821545384,7,4,2,2,2,1,2,2,1,2,2,2,2,4,2,2,2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,1,-3,-3,12,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,25.97662347, , , , , , , , , , , , , , , , , , , , , , , 
