folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1,p2g,p2n,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,p11,p11_1d,p11_1m,P11_1u,p11_2e,p11_2m,P11_2l,P11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18,p18_1,p19e1,P19l1,P19u1,p19e2,P19l2,P19u2,p20e,P20l,P20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,P22_2l,P22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_1_9,p24_1_10,p24_1_11,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27c,p27u,p27_1,p28,p28_1c,p28_1u,p28_1_1,p28_2,p29,p29_1,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p34_1,p35es,p35cn,p35cd,p35_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_1_7,p35_2_1_8,p35_2_1_9,p35_2_1_10,p35_2_1_11,p35_3c,p35_3t,p35_4,p35_5,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p51,p51_1_1,p51_1_2,p51_1_3,p51_1_4,p51_1_5,p51_1_6,p51_1_7,p51_1_8,p51_1_9,p51_1_10,p51_1_11,filtro,ponfin3,t3mp1_1,t3mp1_2,t3mp1_3,t3mp1_4,t3mp1_5,t3mp1_6,t3mp2,t3mp3,t3mp4_1,t3mp4_2,t3mp4_3,t3mp4_4,t3mp4_5,t3mp4_6,t3mp4_7,t3mp5,t3mp6_1,t3mp6_2,t3mp6_3,t3mp6_4,t3mp6_5,t3mp6_6,t3mp7
1166,2015,1,191503,1,1,1,1,32,1,1,6,2,2,2,2,2,-1,6,2,2,5,2,2,1,8,1,8,3,-2,2,2,1,2,2,2,1,1,1,103,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,2,-2,-2,0,0,7,70270001,2,28,280320001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,1,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,4,3000,3,1,2,-2,-2,-2,-2,4,0,0,2,1,1,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,2,2,2,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,4,4,2011,3,2015,0,0,-3,4,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.614915678, , , , , , , , , , , , , , , , , , , , , , , 
1167,2015,4,91512,1,1,1,1,29,1,1,3,2,2,2,2,2,-1,5,1,-1,4,2,1,1,3,5,3,1,2,2,2,2,2,1,2,1,3,-3,-3,-3,-3,-3,-3,-3,48,48113,4811319000,2,4,1,-2,1,-3,721,6,2,2,2,2,2,2,2,2,10,6,300,3,2,811,1,1705099,3,2,-2,1,5000,3,0,0,28,280320001,2,9,999999999,99,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,8,5500,3,1,1,2000,3,7,3,0,0,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48113,4811319000,1,5,2,2,2,1,1,2,2,2,2,2,2,1,4,2,2,48,48113,4811319000,2,5,1,721,10,6,300,3,2,811,50,300,2,3,1,0,-2,-2,-2,-2,2,2,2013,3,2013,0,0,-3,2,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,18.334614, , , , , , , , , , , , , , , , , , , , , , , 
1167,2015,1,191503,1,1,1,2,33,1,1,3,3,2,2,2,1,2,6,2,2,3,2,2,1,8,1,1,2,-1,2,2,1,2,2,2,1,1,8,801,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705099,3,2,-2,2,-2,-2,0,0,9,999999999,99,19,190390001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,4,2,1,4,2000,3,1,2,-2,-2,-2,-2,0,3,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48061,4806110768,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,2,1,48,48061,4806110768,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2000,3,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,4.768190682, , , , , , , , , , , , , , , , , , , , , , , 
1168,2015,2,81506,1,1,1,1,20,1,1,3,4,2,2,2,2,-1,6,2,2,4,2,1,1,8,3,8,3,-2,2,2,1,2,2,2,1,1,3,313,99,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705099,3,2,-2,2,-2,-2,0,0,27,270040001,2,9,999999999,99,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,4,2000,3,1,1,1500,3,2,3,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,3,2,2,2,2,1,2,2,2,2,2,2,15,2,2,1,48,48215,4821545384,15,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,5,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.832741053, , , , , , , , , , , , , , , , , , , , , , , 
1168,2015,4,91512,1,1,1,1,28,1,1,6,2,2,2,2,1,2,6,1,-1,1,-1,-1,8,8,3,8,3,-2,2,2,1,2,1,2,1,1,2,205,1,-2,-2,-2,-2,-2,-2,-2,10,4,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705016,3,2,-2,2,-2,-2,0,3,22,220140001,2,14,140390001,2,25,999999999,99,25,2,2,2,-2,-2,-2,-2,-2,-2,2,1,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,2,2,2,2,5,260040001,20,2,1,4,100,3,2,2,-2,-2,-2,-2,0,0,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,4,4019,401977000,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,25,2,2,1,4,4019,401977000,25,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,4,4,2001,11,2015,0,0,-3,4,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,18.334614, , , , , , , , , , , , , , , , , , , , , , , 
1169,2015,1,191503,1,1,1,1,33,1,1,5,5,2,2,2,1,2,5,1,-1,3,2,1,1,1,1,1,2,-1,2,2,2,2,1,2,1,1,8,801,1,-2,-2,-2,-2,-2,-2,-2,1,4,1,-2,1,-3,411,6,2,2,2,2,2,2,2,2,7,6,50000,1,5,484,1,1305024,3,2,-2,1,7000,3,0,0,24,240280001,2,28,280320001,2,28,280320001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,1,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,98,999998,98,98,98,999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,9.614915678, , , , , , , , , , , , , , , , , , , , , , , 
1170,2015,4,301511,1,1,1,1,32,1,1,3,4,2,2,2,2,-1,6,1,-1,4,2,1,1,8,1,1,2,-1,2,2,1,2,1,2,1,1,15,1503,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,1,5000,3,0,0,19,190390001,2,30,300390001,2,28,280320001,2,25,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,99,5000,3,1,1,5000,3,1,1,0,0,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,23,2,2,2,48,48215,4821545384,23,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,16.042787, , , , , , , , , , , , , , , , , , , , , , , 
1171,2015,4,301511,1,1,1,1,27,1,1,2,3,2,2,2,2,-1,6,1,-1,1,-1,-1,1,8,1,8,3,-2,2,2,1,2,2,2,1,1,15,1503,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705099,3,2,-2,2,-2,-2,0,0,9,999999999,99,28,280320001,2,9,999999999,99,19,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,6,6000,1,2,2,-2,-2,-2,-2,0,0,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,2,2,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,12,2015,8,99,99,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,16.042787, , , , , , , , , , , , , , , , , , , , , , , 
1171,2015,1,191503,1,1,1,1,22,1,1,2,3,2,2,2,1,3,6,2,5,5,2,2,3,8,3,3,1,2,2,2,1,2,2,2,1,3,-3,-3,-3,-3,-3,-3,-3,12,12086,1208645000,8,4,1,-2,1,-3,263,6,2,2,2,2,2,2,2,2,9,6,100,3,2,811,1,1705016,3,2,-2,2,-2,-2,8,0,30,301930001,2,9,999999999,99,30,301930001,2,3,4,1,-2,30,30193,301930001,2,263,811,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,2,2,2,2,5,280320001,25,2,1,4,1500,3,2,2,-2,-2,-2,-2,0,0,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,4,2,2,2,1,2,2,2,2,2,2,2,8,2,2,1,12,12086,1208645000,8,5,1,263,9,6,100,3,2,811,24,200,6,4,1,0,-2,-2,-2,-2,2,2,2006,98,9998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,9.614915678, , , , , , , , , , , , , , , , , , , , , , , 
1172,2015,1,191503,1,1,1,1,20,1,1,4,2,2,2,2,2,-1,6,2,2,10,2,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,1,13,1303,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,6,6,0,0,0,111,1,9999997,3,2,-2,1,60000,1,0,0,28,280320001,2,98,999999998,98,98,999999998,98,998,98,98,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,998,98,98,98,999998,98,98,98,999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,9.614915678, , , , , , , , , , , , , , , , , , , , , , , 
1172,2015,4,301511,1,1,1,1,29,1,1,1,3,2,2,2,2,-1,6,1,-1,1,-1,-1,1,8,5,8,3,-2,2,2,1,2,2,2,1,1,12,1204,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,0,7,70270001,2,24,240280001,2,28,280320001,2,29,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,6,2,1,8,2600,1,2,2,-2,-2,-2,-2,0,0,1,2,1,1,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,4,2,2,2,1,2,2,2,2,2,2,2,12,2,2,2,48,48215,4821545384,12,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,16.042787, , , , , , , , , , , , , , , , , , , , , , , 
1173,2015,1,191503,1,1,1,1,21,1,1,3,4,2,2,2,2,-1,6,2,2,5,3,2,5,8,1,8,3,-2,2,2,1,2,2,2,1,1,10,1003,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,7,4,0,0,0,111,1,1217001,3,2,-2,1,7500,3,0,0,30,301930001,2,19,190390001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,8,7500,3,1,2,-2,-2,-2,-2,0,0,2,2,97,97,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,3,2,2,2,1,2,2,2,2,2,2,2,8,2,2,1,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,3,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.614915678, , , , , , , , , , , , , , , , , , , , , , , 
1173,2015,4,301511,1,1,1,1,36,1,1,2,3,2,2,2,2,-1,6,2,2,5,3,1,1,8,1,1,2,-1,2,2,1,2,2,2,1,1,2,203,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705015,3,2,-2,1,7000,3,0,0,9,999999999,99,19,190390001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,4,7000,3,1,1,7000,3,1,1,0,0,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,2,1,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,1999,12,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,16.042787, , , , , , , , , , , , , , , , , , , , , , , 
1174,2015,4,301511,1,1,1,1,32,1,1,6,2,2,2,2,2,-1,1,1,-1,3,1,1,1,1,5,1,2,-1,2,2,1,2,1,2,1,1,4,413,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,712,1,2,2,2,2,2,2,2,2,8,6,300,1,2,236,1,1312047,3,2,-2,1,5500,3,0,0,27,270040001,2,14,140390001,2,28,280220001,2,16,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280220001,10,1,2,-3,5500,3,1,1,5500,3,1,1,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48061,4806110768,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,25,2,2,1,48,48061,4806110768,25,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,16.042787, , , , , , , , , , , , , , , , , , , , , , , 
1174,2015,1,191503,1,1,1,1,28,1,1,5,2,2,2,2,2,-1,5,1,-1,4,1,1,1,1,5,1,2,-1,2,2,1,2,2,2,1,1,15,1503,98,-2,-2,-2,-2,-2,-2,-2,2,3,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705099,3,2,-2,1,4000,3,0,0,28,280320001,2,9,999999999,99,28,280320001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,9,2,1,4,4000,3,1,2,-2,-2,-2,-2,0,0,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48201,4820135000,7,3,2,2,2,2,1,2,2,2,2,2,2,9,2,2,1,48,48201,4820135000,9,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,3,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.614915678, , , , , , , , , , , , , , , , , , , , , , , 
1175,2015,4,301511,1,1,1,2,25,1,1,3,3,2,2,2,2,-1,6,2,2,5,3,2,1,8,1,8,3,-2,2,2,1,2,2,2,1,1,1,108,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,6000,3,2,0,30,300390001,2,19,190390001,2,9,999999999,99,22,2,2,97,97,99997,999999997,97,997,997,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,1,2,-3,6000,3,1,1,6000,3,1,1,0,0,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48201,4820135000,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6,2,2,2,48,48201,4820135000,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,12,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.170512, , , , , , , , , , , , , , , , , , , , , , , 
1175,2015,1,191503,1,1,1,1,51,1,1,5,2,2,2,2,2,-1,5,1,-1,5,3,1,8,3,1,1,2,-1,2,2,1,2,2,2,1,1,3,306,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,834,6,2,2,2,2,2,2,2,2,12,6,300,1,2,485,1,1217001,3,2,-2,1,5000,3,0,0,7,70270001,2,9,999999999,99,19,190390001,2,30,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,4,2,1,8,5000,3,2,2,-2,-2,-2,-2,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,3,2,2,2,1,2,2,2,2,2,2,2,5,2,2,1,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,3,3,1994,3,2015,0,0,-3,3,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.614915678, , , , , , , , , , , , , , , , , , , , , , , 
1176,2015,1,191503,1,1,1,2,23,1,1,2,3,2,2,2,2,-1,6,2,2,3,2,2,1,8,1,1,2,-1,2,2,1,2,2,2,1,1,2,201,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,1,6500,3,0,0,9,999999999,99,28,280320001,2,28,280320001,2,30,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,6,2,1,8,6500,3,1,2,-2,-2,-2,-2,0,0,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,2,2,2,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,1,-3,-3,3,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,4.768190682, , , , , , , , , , , , , , , , , , , , , , , 
1177,2015,4,301511,1,1,1,2,23,1,1,3,4,2,2,2,2,-1,6,2,2,5,1,2,5,8,5,1,2,-1,2,2,1,2,2,2,1,1,12,1208,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,999997,97,8,0,7,71010001,2,21,211140001,2,21,999999997,97,30,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,8,999997,97,97,2,-2,-2,-2,-2,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,4,2,2,2,1,2,2,2,2,2,2,2,9,2,2,1,48,48215,4821545384,9,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,12,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.170512, , , , , , , , , , , , , , , , , , , , , , , 
1177,2015,1,191503,1,1,1,2,25,1,1,3,5,2,2,2,2,-1,6,2,2,2,1,2,1,8,1,8,3,-2,2,2,1,2,2,2,1,1,2,209,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,9999997,3,2,-2,2,-2,-2,0,0,9,999999999,99,19,190390001,2,9,999999999,99,10,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280070001,998,98,98,98,999998,98,98,98,999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,4.768190682, , , , , , , , , , , , , , , , , , , , , , , 
1178,2015,4,301511,1,1,1,1,22,1,1,3,4,2,2,2,2,-1,6,2,2,11,2,2,1,8,5,8,3,-2,2,2,1,2,1,2,1,1,5,502,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705099,3,2,-2,1,6000,3,0,0,30,301930001,2,28,280320001,2,28,280320001,2,2,3,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,1,2,1,2,6000,3,2,1,999998,98,2,2,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,7,2,2,2,48,48215,4821545384,7,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2015,12,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,16.042787, , , , , , , , , , , , , , , , , , , , , , , 
