folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p10p,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p18_3,p18_4,p18_5,p18_6,p18_7,p18_8,p18_9,p18_10,p18_11,p18_12,p18_13,p18_14,p19e1,p19l1,p19u1,p19e2,p19l2,p19u2,p20e,p20l,p20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2l,p22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_1,p24_2,p24_3,p24_4,p24_5,p24_6,p24_7,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_2_1,p24_2_2,p24_2_3,p24_2_4,p24_2_5,p24_2_6,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27c,p27u,p27_1,p28,p28_1c,p28_1u,p28_1_1,p28_2,p29_1,p29_2,p29_3,p29_4,p29_5,p29_6,p29_7,p29_8,p29_9,p29_10,p29_11,p29_12,p29_13,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p35es,p35cn,p35cd,p35_1,p35_2,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_3_5,p35_3_6,p35_3_7,p35_4c,p35_4t,p35_5,p35_6,p35_7,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p38_5_1_1,p38_5_1_2,p38_5_1_3,p38_5_1_4,p38_5_1_5,p38_5_1_6,p38_5_1_7,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,filtro,ponfin3
364,2016,1,271601,1,1,1,1,32,1,1,1,98,2,2,2,1,2,5,1,-1,4,2,1,1,3,1,3,1,3,2,2,2,2,2,1,5,-3,-3,-3,-3,-3,-3,-3,5,5143,514321430,4,4,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,12000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,9,999999999,99,8,80370001,2,9,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,80370001,2,2,1,4,35000,1,2,1,3000,3,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,2,2,-2,4,1,3,-4,5,0,4,5,5143,514321430,4,2,2,2,2,2,2,2,2,6,4,1,1,1,5,5143,9999999997,4,5,1,712,10,6,480,3,3,236,1,2,2,2,1,1,1,-7,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2000,5,2012,0,0,-3,2,1,2,1,9.298373361
365,2016,1,271601,1,1,1,1,20,1,0,0,1,1,1,2,1,3,6,2,2,5,5,2,1,0,1,0,-1,-1,2,2,2,2,2,1,1,14,1412,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,9999997,3,2,-2,1,40000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280320001,2,97,999999997,97,28,280320001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,1,2,-3,40000,1,1,1,40000,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,5,0,-3,-3,-3,0,5,97,99997,9999999997,5,2,2,2,2,2,2,2,2,3,5,1,2,1,27,27123,2712358000,3,5,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,10,2013,0,0,-3,1,-3,-3,1,9.298373361
366,2016,1,271601,1,1,1,1,30,1,1,1,98,1,1,2,2,-1,6,1,-1,6,3,1,1,1,5,1,2,-2,2,2,2,2,2,1,1,13,1326,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1305024,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,260040001,1,97,999999997,97,26,260040001,1,1,3,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,2,1,2,-3,10000,1,1,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,2,1,1,4,-4,1,1,97,99997,9999999997,4,2,2,2,2,2,2,2,2,4,4,1,1,2,97,99997,9999999997,4,4,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2001,10,2015,0,0,-3,3,2,2,1,9.298373361
367,2016,1,271601,1,1,1,1,19,1,1,1,98,2,2,2,1,2,6,2,2,2,1,1,1,0,5,0,-1,-1,2,2,2,2,2,1,5,-3,-3,-3,-3,-3,-3,-3,17,17031,1703162016,3,4,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1705016,1,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,7,70270001,2,26,999999997,97,2,20020001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,20020001,1,3,1,5,2000,1,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,6,2,-2,2,-2,2,0,-3,-3,-3,0,2,6,6025,602509710,3,5,2,2,2,2,2,2,2,11,2,1,1,2,6,6025,602509710,3,5,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,4,2013,0,0,-3,1,-3,-3,1,9.298373361
368,2016,1,271601,1,1,1,2,22,1,1,1,98,1,1,2,2,-1,5,2,1,3,1,1,1,1,1,1,2,-2,2,2,2,2,2,1,1,8,801,1,-2,-2,-2,-2,-2,-2,-2,555,5,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,9999997,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,999999999,99,97,999999997,97,97,999999997,97,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,999999997,5,2,1,2,30000,1,1,1,3000,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,3,0,-3,-3,-3,0,3,53,99997,9999999997,4,2,2,2,2,2,2,2,2,2,4,1,1,1,53,99997,9999999997,2,4,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,-3,1,6.142174343
370,2016,1,271601,1,1,1,1,29,1,5,1,1,2,2,2,1,3,6,2,3,4,4,2,3,0,5,0,-1,-1,2,2,2,2,1,1,5,-3,-3,-3,-3,-3,-3,-3,24,24031,2403131175,12,4,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,5000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,320220001,2,9,999999999,99,26,260040001,1,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,10,2,1,2,2500,3,1,1,5000,3,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,25,0,-3,-3,-3,0,25,24,24031,2403131175,3,4,1,2,2,2,2,2,2,7,4,1,1,1,24,24031,2403131175,12,5,1,524,10,6,15,3,1,561,2,-4,-4,-4,-4,-4,-4,-4,4,150,4,96,1,0,-2,-2,-2,-2,2,2,2003,7,2004,0,0,-3,1,-3,-3,1,9.298373361
371,2016,1,271601,1,1,1,1,25,1,6,1,1,2,2,2,2,-1,1,1,-1,2,2,1,1,3,5,0,-1,-1,2,2,2,2,2,1,5,-3,-3,-3,-3,-3,-3,-3,31,31109,3110928000,4,4,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1217001,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70890001,2,28,280320001,2,28,280320001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,4,3000,1,1,1,3000,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,-2,45,97,3,-4,99,0,15,31,31109,3110928000,1,2,2,2,2,2,2,2,2,6,4,2,2,2,31,31109,3110928000,4,5,1,712,8,6,13,3,1,236,2,-4,-4,-4,-4,-4,-4,-4,6,1000,4,96,1,0,-2,-2,-2,-2,1,-3,-3,2,2012,0,0,-3,3,1,2,1,9.298373361
371,2016,2,291604,1,1,1,2,19,1,3,1,1,2,2,2,2,-1,6,1,-1,1,-1,-1,1,0,1,0,-1,-1,2,2,2,2,2,1,1,13,1326,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,961,1,2,2,1,1,2,2,2,2,10,6,1500,1,5,814,2,1,1217001,3,2,-2,1,99997,97,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,230050001,2,19,190390001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,1,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,20,2,1,3,99997,97,1,1,99997,97,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,4,0,-3,-3,-3,0,4,48,48215,4821545384,6,2,2,2,2,2,2,2,2,7,2,2,2,2,48,48215,4821545384,7,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,3,2016,0,0,-3,1,-3,-3,1,20.0068376
372,2016,1,271601,1,1,1,1,19,1,6,1,1,1,1,2,2,-1,6,2,2,6,2,2,1,0,5,0,-1,-1,2,2,2,2,2,1,1,14,1404,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,99997,97,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,28,280320001,2,28,280320001,2,998,98,98,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,998,98,98,98,99998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,998,98,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,98,98,98,98,98,98,98,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,1,9.298373361
372,2016,2,291604,1,1,1,1,23,1,3,3,-1,1,1,2,2,-1,6,2,2,12,2,2,1,0,1,0,-1,-1,3,2,2,2,2,1,1,17,1734,98,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705016,3,2,-2,1,7000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,270040001,2,9,999999999,99,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,7,2,1,2,15000,1,1,1,7000,3,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,97,97,2,-2,5,0,-3,-3,-3,0,5,48,48215,4821545384,6,3,2,2,2,2,2,2,2,4,2,2,2,2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,2,1,-5,4,2016,1,1,1,1,-3,-3,1,22.81298405
373,2016,1,271601,1,1,1,1,26,1,0,0,2,1,1,2,2,-1,5,1,-1,6,1,1,0,1,1,1,2,-2,2,2,2,2,2,1,1,14,1413,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1305024,3,2,-2,1,18000,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,7,70780001,2,30,301930001,2,26,260040001,1,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,18,2,1,3,18000,1,1,1,1000,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,2,-2,46,97,3,-4,99,0,30,4,4013,401355000,6,2,2,2,2,2,2,2,2,1,4,2,2,2,4,4013,401355000,1,4,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,-3,1,9.298373361
373,2016,2,291604,1,1,1,1,21,1,6,1,1,2,2,2,2,-1,1,1,-1,3,2,1,5,1,1,1,2,-2,2,2,2,2,2,1,1,19,1908,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,9999999,3,2,-2,1,7000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280380001,2,28,280320001,2,28,280320001,2,26,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,12,2,1,3,4000,3,1,1,7000,3,6,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,2,97,97,2,-2,20,0,-3,-3,-3,0,20,48,48061,4806110768,3,3,2,2,2,2,2,2,2,6,2,2,2,2,48,48061,4806110768,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,4,2016,0,0,-3,1,-3,-3,1,22.81298405
374,2016,1,271601,1,1,1,1,41,1,2,2,-1,2,2,2,1,2,6,1,-1,1,-1,-1,5,0,5,0,-1,-1,3,2,2,2,2,1,5,-3,-3,-3,-3,-3,-3,-3,8,8031,803120000,4,4,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1217001,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280270001,2,8,80370001,2,28,280270001,2,2,3,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280270001,2,2,1,1,500,1,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,1,0,-3,-3,-3,0,1,8,8031,803120000,3,2,2,2,2,2,2,2,2,3,5,2,2,2,8,8031,803120000,4,5,1,835,11,6,15,3,1,238,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,8,8,2004,2,2013,0,0,-3,6,1,2,1,9.298373361
374,2016,2,291604,1,1,1,1,24,1,3,1,1,2,2,2,2,-1,6,2,2,3,2,2,1,0,1,1,2,-2,2,2,1,2,2,1,1,12,1215,98,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1215013,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,80370001,2,26,260300001,2,8,80370001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,80370001,1,1,2,-3,5000,2,1,1,2000,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,3,0,-3,-3,-3,0,3,48,48141,4814124000,4,2,2,2,2,2,2,2,2,8,2,2,2,2,48,48141,4814124000,8,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,3,2016,0,0,-3,1,-3,-3,1,22.81298405
375,2016,1,271601,1,1,1,2,20,1,3,3,-1,2,2,2,2,-1,5,2,1,2,2,2,1,1,1,0,-1,-1,2,2,2,2,2,1,1,14,1413,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,6,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,22000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,71010001,2,19,190390001,2,28,280320001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,3,3000,1,1,1,500,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,11,0,-3,-3,-3,0,11,48,48215,4821545384,6,3,2,2,2,2,2,2,2,3,4,2,2,2,48,48215,4821545384,3,4,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,10,2015,0,0,-3,1,-3,-3,1,6.142174343
375,2016,2,291604,1,1,1,1,29,1,4,4,-1,1,1,2,2,-1,6,2,2,8,3,2,1,0,1,0,-1,-1,2,2,1,2,2,1,1,8,801,99,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,65000,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,21,211140001,2,18,180170001,2,26,260040001,1,20,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,5,2,1,3,20000,1,1,1,65000,1,6,1,1,1,2,2,2,2,2,2,1,2,2,2,2,0,2,97,97,2,-2,15,0,-3,-3,-3,0,15,4,99997,9999999997,6,3,2,2,2,2,2,2,2,4,2,2,2,2,4,99997,9999999997,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,1,-3,-3,4,2016,0,0,-3,1,-3,-3,1,22.81298405
376,2016,2,291604,1,1,1,1,29,1,3,1,1,2,2,2,2,-1,5,1,-1,4,1,1,1,1,5,1,2,-2,2,2,2,2,2,1,1,1,126,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,10000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,200670001,2,21,211140001,2,26,260040001,1,1,4,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,4,2,1,4,10000,1,1,1,800,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,0,2,97,97,2,-2,7,0,-3,-3,-3,0,7,4,4013,401355000,6,2,2,2,2,2,2,2,2,6,2,2,2,2,4,4013,401355000,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,3,2016,0,0,-3,1,-3,-3,1,22.81298405
377,2016,2,291604,1,1,1,1,35,1,2,1,1,2,2,2,2,-1,5,1,-1,4,1,1,1,1,1,1,2,-2,2,2,2,2,2,1,1,13,1305,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1305024,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70780001,2,26,260040001,1,26,260040001,1,16,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,8,2,1,3,8000,2,2,1,1000,3,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,2,-2,2,-2,10,0,-3,-3,-3,0,10,4,4013,401355000,6,4,1,1,2,2,2,2,2,15,2,2,2,2,4,4013,401355000,15,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,-3,-3,4,2016,0,0,-3,1,-3,-3,1,22.81298405
379,2016,2,291604,1,1,1,1,21,1,3,3,-1,2,2,2,2,-1,1,1,-1,3,1,1,5,1,5,1,2,-2,3,2,1,2,2,1,1,12,1217,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,751,1,2,2,2,2,2,2,2,2,12,4,250,1,2,311,2,1,1312047,3,2,-2,1,65000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280220001,2,99,999999999,99,28,280220001,2,26,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280220001,8,2,1,2,30000,1,1,1,30000,1,4,99,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,97,2,2,-2,12,0,-3,-3,-3,0,12,48,48061,4806110768,4,2,2,2,2,2,2,2,2,1,3,2,2,2,48,48061,4806110768,1,3,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,4,2016,0,0,-3,1,-3,-3,1,22.81298405
380,2016,2,291604,1,1,1,1,27,1,3,3,-1,1,1,2,2,-1,5,1,-1,10,0,1,1,1,1,1,2,-2,3,2,2,2,2,1,1,14,1401,98,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1305024,3,2,-2,1,60000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280320001,2,30,301930001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,4,2,1,3,45000,1,1,1,60000,1,7,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,2,97,2,2,-2,11,0,-3,-3,-3,0,11,48,99997,9999999997,6,2,2,2,2,2,2,2,2,1,3,2,1,2,48,99997,9999999997,1,3,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,4,2016,0,0,-3,1,-3,-3,1,22.81298405
381,2016,2,291604,1,1,1,1,21,1,2,1,1,1,1,2,2,-1,6,2,2,4,2,2,1,0,5,0,-1,-1,2,2,1,2,2,1,1,17,1734,98,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280270001,2,21,211140001,2,28,280270001,2,42,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280270001,2,2,1,2,30000,1,1,1,4000,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48479,4847941464,4,2,2,2,2,2,2,2,2,4,2,2,1,2,48,48479,4847941464,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,3,3,2016,4,2016,0,0,-3,1,-3,-3,1,22.81298405
