Folio,year,Trim,Unidad,cd_mue,punt_mue,turno,p1,p2,p3,p4g,p4n,p5,p6,p6_1,p7,p8,p8_1,p9,p9_1,p9_2,p9_3,p9_4,p9_5_1,p9_5_2,p9_5_3,p9_5_4,p9_6_1,p9_6_2,p9_6_3,p9_6_4,p10,P10_Otro,p11,P11_Otro,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3e,p11_3c,p12,p12_1,p12_2,p12_2_1,p12_4,p12_5,p12_6_1,p12_6_2,p12_6_3,p12_6_4,p12_6_5,p12_6_6,p12_6_7,p12_6_8,p12_7,p12_8,p12_9c,p12_9u,p12_9t,p12_10,p12_11,p13,p13_1,p14,p15,p15_1,p16,p17,p17_1,p17_2,p17_2_1,p17_3,p18,p19,p19_1c,p19_1u,p19_2,p20,p21e1,p21c1,P21U1,p21e2,p21c2,P21U2,p22_1,p22_2,p23e,p23m,p23c,P23U,p24_1,p24_2,p24_3,p24_4,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_2,p26,p27,p28,p28_1,p29e,p29m,p29c,P29U,p29_1c,p29_1t,p29_3,p29_4,p29_5,p30,P30_Otro,p30_1,p31,p31_1,p31_2,p32,p33,p34,p34_1,p35,p36,p36_1,p37c,p37t,p38,p38_1,p38_2,p38_3,p39,p40c,p40t,p41c,p41u,p41_1,p42,p43e,p43m,p43c,P43U,p44,p45,p45_1,p46c,p46t,p47,p48,p48_1,p49,p50,p50_1,p51,p52m,p52a,p53,p54,p55,p56,p57,p58,p59_1,p59_2,p59_3,p59_4,p59_5,p59_6,p60_1,p60_2,p60_3,p60_4,p60_5,p60_6,p60_7,Ponfin3,filtro,m1_1,m1_2,m1_3,m1_4,m1_5,m1_6,m1_7,m1_8,m1_9,m1_10,m1_11,m2,m3,m4_1,m4_2,m4_3,m4_4,m4_5,m4_6,m4_7,m4_8,m4_9,m4_10,m4_11,m5,m6,m7_1,m7_2,m7_3,m7_4,m7_5,m7_6,m7_7,m7_8,m7_9,m7_10,m7_11
57,2014,1,171401,1,1,1,1,38,1,4,2,2,2,-1,1,1,-1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,101,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,5,290,3,5,236,3,1,1,1217001,2,-2,1,2,4,0,-3,4,3,2,-2,-2,-2,3,7,70970001,2,7,70090001,2,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20020001,1,3,6,1,2,0,5,1,2,1,1,2,5,2,100,3,2,3,7,7009,70090001,2,2,2,2,3,2,1,0,-2,-2,3,3,2011,1,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.339851,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
67,2014,1,171401,1,1,1,2,40,1,3,4,2,2,-1,4,1,-1,1,-1,-1,-1,1,3,8,3,3,2,1,2,2,1,-9,1,-9,5,502,1,-2,-2,-2,-2,-2,-2,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,15,150030001,1,15,151090003,2,3,14,15,15001,151090003,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,3,280320001,1,3,6,1,1,0,6,1,1,-5,-5,2,10,2,400,3,1,4,15,15001,151090003,2,1,1,1,5,2,1,0,-2,-2,1,1,1992,1,2014,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.386422,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
73,2014,1,171401,1,1,1,1,35,1,3,3,2,2,-1,5,1,-1,3,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,2,201,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,8,5,0,0,0,111,6,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,17,170120001,2,19,190390001,2,10,14,19,19039,190390001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,53,1,1,2,4,1,2,1,1,2,8,2,2000,3,1,4,19,19039,190390001,2,1,1,2,4,2,1,0,-2,-2,1,1,2003,1,2014,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.339851,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
77,2014,1,91401,1,1,1,1,63,1,3,3,2,2,-1,6,1,-1,5,2,2,2,1,1,8,5,1,2,1,2,2,1,-9,1,-9,1,107,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70090001,2,0,96,20,20067,200670001,2,1,2,2,2,1,1,1,2,1,2,1,2,6,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,1,3,51,1,2,5,4,1,2,1,1,2,6,2,200,3,2,7,20,20067,200670001,2,2,2,2,5,2,1,0,-2,-2,2,1,1990,1,2014,1,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4.565714,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
81,2014,1,91401,1,1,1,1,38,1,4,2,2,2,-1,1,1,-1,4,2,1,1,1,1,3,5,3,2,1,2,1,1,-9,1,-9,2,207,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,4,4,0,0,0,111,9,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70090001,2,20,200670001,2,0,96,20,20067,200670001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,37,1,1,0,6,1,2,1,1,4,3,2,100,3,2,7,20,20067,200670001,2,2,2,1,11,2,1,0,-2,-2,4,3,1995,1,2014,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4.565714,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
84,2014,1,91401,1,1,1,1,28,1,3,4,2,2,-1,1,1,-1,5,2,2,2,1,1,1,5,1,2,1,2,2,1,-9,1,-9,6,617,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,6,5,7,3,2,111,2,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,71010001,2,7,70190001,2,0,96,7,7019,70190001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,1,3,34,1,2,0,5,1,2,1,1,3,3,2,200,3,2,7,7,7019,70190001,2,3,3,1,12,2,1,0,-2,-2,3,2,2006,1,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.565714,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
90,2014,1,91401,1,1,1,2,25,1,6,2,2,2,-1,6,1,-1,4,2,1,1,1,1,8,5,1,2,1,2,2,1,-9,1,-9,11,1120,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,961,1,2,2,2,2,2,2,2,2,8,5,150,3,5,814,2,1,1,1217001,2,-2,1,2,2,0,-3,2,1,2,-2,-2,-2,3,7,70540006,1,7,70190001,2,8,10,7,7019,70190001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,6,1,1,5,4,1,2,1,2,2,8,2,300,3,2,4,7,7019,70190001,2,1,1,2,6,2,1,0,-2,-2,1,1,2013,1,2014,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.60787,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
98,2014,1,91401,1,1,1,2,55,2,0,1,2,2,-1,4,2,2,6,2,3,3,2,1,8,5,1,2,1,2,2,1,-9,1,-9,14,1414,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,30,300030001,2,97,999999997,97,2,3,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,6,1,1,6,4,1,2,1,2,2,4,2,600,3,1,4,30,30003,300030001,2,1,1,2,13,2,1,0,-2,-2,1,1,1998,1,2014,1,2,13,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6.60787,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
103,2014,1,91401,1,1,1,1,39,1,4,2,2,2,-1,5,1,-1,7,5,2,2,1,1,1,1,1,2,1,2,2,1,-9,1,-9,4,412,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,8,5,0,0,0,111,4,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,71010001,2,97,999999997,97,2,10,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,6,1,1,7,4,1,2,1,1,1,7,2,2000,3,1,7,7,7101,71010001,2,1,1,2,12,2,1,0,-2,-2,98,98,1986,1,2014,1,2,13,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.565714,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
114,2014,1,221401,1,1,1,1,24,1,3,3,2,2,-1,6,2,2,4,0,1,1,2,5,8,5,8,2,1,2,2,1,-9,1,-9,2,203,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,71010001,2,20,200790001,2,0,96,20,20079,200790001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,36,1,2,0,5,1,2,1,2,2,2,3,500,3,1,7,20,20079,200790001,2,2,2,1,3,2,1,0,-2,-2,2,2,2007,1,2014,1,2,6,-3,4,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4.386823,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
118,2014,4,81410,1,1,1,1,44,1,3,3,2,2,-1,6,2,5,2,0,1,1,2,1,8,5,8,2,1,2,2,1,-9,1,-9,11,1109,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,834,2,2,2,2,2,2,2,2,2,9,6,15,3,2,485,6,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70650001,2,97,999999997,97,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,2,-5,36,1,2,0,5,1,2,1,1,1,5,2,300,3,2,4,7,7065,70650001,2,2,2,2,3,2,1,0,-2,-2,1,0,2000,9,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.117158916,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
120,2014,1,221401,1,1,1,1,29,1,4,5,2,2,-1,6,1,-1,4,1,1,1,2,1,8,5,1,2,1,2,2,1,-9,1,-9,1,108,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,15,150310001,2,97,999999997,97,0,96,15,15031,150310001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,36,1,1,6,4,1,2,1,1,2,9,2,500,3,1,4,15,15031,150310001,2,1,1,1,6,2,1,0,-2,-2,2,1,2013,1,2014,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.386823,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
121,2014,4,81410,1,1,1,1,30,2,0,1,2,2,-1,6,2,2,9,5,3,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,2,210,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,6,6,0,0,0,111,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70970001,2,97,999999997,97,0,96,7,7097,70970001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,48,2,-5,0,5,2,-5,1,2,1,8,2,350,3,2,4,7,7097,70970001,2,3,3,2,12,2,1,0,-2,-2,1,0,2003,9,2014,1,2,6,-3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.117158916,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
122,2014,1,221401,1,1,1,1,32,1,6,2,2,2,-1,1,1,-1,5,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,107,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,8,6,0,0,0,111,9,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,24,240070001,1,24,240260082,1,0,96,24,24055,240260082,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,51,1,1,6,4,2,-5,1,2,1,4,2,100,3,2,4,24,24055,240260082,1,1,1,2,1,3,1,0,-2,-2,2,2,2002,1,2014,1,1,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.386823,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
128,2014,4,81410,1,1,1,1,23,1,3,4,2,2,-1,6,2,2,7,4,2,2,2,1,8,1,8,2,2,2,2,1,-9,1,-9,11,1110,99,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70890001,2,1,10050001,2,0,96,25,25006,250060001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,51,1,1,0,5,2,-5,1,2,1,8,2,300,3,1,3,5,5030,50300001,2,2,2,2,8,2,1,0,-2,-2,1,1,2014,9,2014,1,2,6,-3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.117158916,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
132,2014,4,81410,1,1,1,1,30,1,3,3,2,2,-1,5,1,-1,4,2,1,1,1,1,1,5,1,2,1,2,2,1,-9,1,-9,6,617,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1217001,2,-2,2,2,2,0,-3,2,3,2,-2,-2,-2,3,7,70370001,1,7,70890001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,6,1,1,0,5,1,2,1,2,2,1,2,700,3,2,4,7,7037,70370001,1,3,3,1,3,2,1,0,-2,-2,1,1,2014,9,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.117158916,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
133,2014,4,81410,1,1,1,1,30,2,0,1,2,2,-1,6,1,-1,1,-1,-1,-1,1,1,8,5,8,2,2,2,2,1,-9,1,-9,12,1217,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,8,2,-2,-2,-2,3,7,71010001,2,21,211140001,2,0,96,19,19039,190390001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,2,-5,13,1,1,0,5,1,2,1,1,2,99,99,200,3,1,4,7,7037,70370001,1,2,2,1,6,2,1,888,2,2001,2,1,2014,98,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.117158916,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,2,2,2,2,2,2
134,2014,4,81410,1,1,1,1,21,1,2,4,2,2,-1,6,2,2,3,1,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,2,209,1,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70090001,2,97,999999997,97,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,2,-5,48,2,-5,0,5,2,-5,1,2,1,2,2,200,3,2,4,7,7009,70090001,2,2,2,1,3,2,1,0,-2,-2,1,1,2014,9,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.117158916,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
141,2014,1,111401,1,1,1,1,33,1,5,2,2,2,-1,1,2,2,4,2,1,1,1,1,1,5,1,2,1,2,2,1,-9,1,-9,10,1010,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,9,6,0,0,0,111,2,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,27,270170001,2,7,70650001,2,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,51,1,1,3,4,1,2,1,2,2,1,2,300,3,1,3,7,7065,70650001,2,2,2,1,15,2,1,0,-2,-2,2,2,1998,1,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.888618,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
146,2014,1,111401,1,1,1,1,28,1,2,2,2,2,-1,5,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,5,503,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,834,2,2,2,2,2,2,2,2,2,8,2,12,3,2,485,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70650001,2,97,999999997,97,2,3,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,51,1,1,0,5,1,2,1,2,1,9,2,150,3,2,4,7,7065,70650001,2,1,1,2,14,2,1,0,-2,-2,2,1,2004,1,2014,1,2,6,-3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4.888618,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
147,2014,1,111401,1,1,1,1,33,1,2,4,2,2,-1,5,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,5,515,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,6,150,3,5,331,2,1,1,1217001,2,-2,1,2,2,0,-3,2,1,2,-2,-2,-2,3,7,71010001,2,97,999999997,97,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,6,1,1,2,4,1,2,1,2,2,10,2,150,3,2,7,7,7101,71010001,2,1,1,1,3,2,1,0,-2,-2,2,2,2005,1,2014,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.888618,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
149,2014,1,111401,1,1,1,1,39,1,2,2,2,2,-1,5,1,-1,3,1,2,2,1,1,1,1,1,2,1,2,2,1,-9,1,-9,2,207,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,8,6,0,0,0,111,4,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,26,260610001,1,27,270040001,2,10,14,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,25,1,1,0,5,1,2,1,1,1,9,2,400,3,1,4,27,27004,270040001,2,1,1,1,4,2,1,0,-2,-2,2,1,1990,1,2014,1,1,13,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.565714,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
150,2014,4,101410,1,1,1,1,27,1,3,4,2,2,-1,6,2,2,5,1,2,2,2,5,8,5,8,2,1,2,2,1,-9,1,-9,5,503,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70090001,2,28,280320001,2,0,96,28,28032,280320001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,53,1,1,0,5,1,2,1,2,1,5,2,300,3,2,4,28,28032,280320001,2,3,3,1,6,2,1,0,-2,-2,1,0,2006,10,2014,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.252429967,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
151,2014,1,111401,1,1,1,1,22,1,3,3,2,2,-1,6,2,2,3,1,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,2,207,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,7,3,6,3,2,111,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70540001,1,7,70650001,2,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,48,1,1,0,6,1,2,1,1,2,6,2,200,3,1,4,7,7065,70650001,2,1,1,2,11,2,1,0,-2,-2,2,2,2009,1,2014,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.888618,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
156,2014,1,241401,1,1,1,1,29,1,2,5,2,2,-1,6,2,3,4,1,2,2,1,1,8,5,8,2,1,2,2,1,-9,1,-9,3,311,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,24,240280001,2,5,50300001,2,0,96,5,5030,50300001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,50250001,1,3,36,1,1,5,4,1,2,1,1,2,11,2,300,3,2,4,5,5030,50300001,2,2,2,1,12,2,1,0,-2,-2,1,1,2003,1,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.283361,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
