FOLIO,year,TRIM,UNIDAD,CIUDAD,PUNTO,TURNO,SEXO,EDAD,PASMEX,p1,P2G,p2n,p3,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3,p7_4,p7_5_1,p7_5_2,p7_5_3,p7_5_4,p7_6,p7_6_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,P10_OTRO,p11,P11_OTRO,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p19e1,p19c1,P19U1,p19e2,p19c2,P19U2,p20e,p20c,P20U,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2c,P22_2U,p22_4,p22_5,p23_1,p23_2,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_2,p24_3,p24_4,p25,p25_1c,p25_1t,p25_2,p26c,p26u,p26_1,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28_0_1,p28_0_2,p28_1,p29,p29_1,p29_2,p30,p30_1,p31,p31_1,p31_2,p31_3,p31_4,p32es,p32cn,p32cd,p32_1,p32_2,p32_3c,p32_3t,p32_4,p32_5,p33es,p33cn,p33cd,p34c,p34t,p35,p35_2,p35_3c,p35_3u,p35_3t,p35_4,p36,p36_1,p36_2_1,p36_2_2,p37,p38,p39a,p40a,p40_1,p40_2,p41,p41_1,p42a,p43m,p43a,p44,p45,p45_1,p46,p46_1,Ponfin3,filtro,MP1_1,MP1_2,MP1_3,MP1_4,MP1_5,MP1_6,MP1_7,MP1_8,MP1_9,MP1_10,MP1_11,MP1_12,MP1_13,MP2,MP3,MP4_1,MP4_2,MP4_3,MP4_4,MP4_5,MP4_6,MP4_7,MP4_8,MP4_9,MP4_10,MP4_11,MP5,MP6,MP7_1,MP7_2,MP7_3,MP7_4,MP7_5,MP7_6,MP7_7,MP7_8,MP7_9,MP7_10,MP7_11
1717,2014,3,21409,1,1,1,2,19,1,1,2,4,2,2,-1,6,2,2,5,2,0,-2,-2,1,8,5,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,1,101,99,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,1,6000,3,0,96,7,70090001,2,9,999999999,99,7,70090001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,5,2,3,6000,3,1,1,600,3,7,1,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,1,4,1,1,48,48215,4821545384,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,6,2014,0,0,-4,1,-3,9.5734918,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1718,2014,3,21409,1,1,1,1,28,1,1,1,5,2,1,2,6,1,-1,1,-1,-1,-1,-1,1,8,5,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,6,601,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,5000,3,0,96,7,70890001,2,28,280320001,2,28,280320001,2,18,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,1,3,3,10000,3,1,1,5000,3,7,1,0,96,2,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,10,4,1,1,48,48215,4821545384,10,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,11,2013,0,0,-4,1,-3,11.31304167,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1719,2014,3,21409,1,1,1,1,44,1,1,3,3,2,2,-1,1,1,-1,5,3,1,1,1,1,1,1,1,2,-1,2,1,2,1,2,2,1,-9,1,-9,2,212,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,834,6,2,2,2,2,2,2,2,2,12,5,100,3,2,485,1,1217001,3,2,-2,2,-2,-2,0,96,27,270040001,2,9,999999999,99,27,270040001,2,6,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,4,2,2,800,3,2,2,-2,-2,-2,-2,0,96,2,1,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,7,4,1,1,48,48215,4821545384,7,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,2,2014,0,0,-4,1,-3,11.31304167,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1720,2014,3,21409,1,1,1,2,47,1,1,2,4,2,2,-1,5,2,1,5,1,1,1,2,1,1,1,1,2,-1,1,2,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,2,-2,-2,0,96,28,280320001,2,9,999999999,99,28,280320001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,2,2,600,3,2,2,-2,-2,-2,-2,0,96,2,1,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,6,2014,0,0,-4,1,-3,9.5734918,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1721,2014,3,21409,1,1,1,2,20,1,1,2,3,2,2,-1,6,2,2,6,1,1,1,2,1,8,1,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,9,908,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,1,3000,3,0,96,7,70890001,2,28,280380001,2,28,280380001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,12,2,3,3000,3,1,1,3000,3,7,1,0,96,2,1,2,-2,2,-2,10,0,-3,10,0,48,48215,4821545384,4,2,45,2,1,1,48,48215,4821545384,45,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,6,2014,0,0,-4,1,-3,9.5734918,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1722,2014,3,21409,1,1,1,2,24,1,1,2,4,2,2,-1,6,2,2,4,2,0,-2,-2,5,8,3,8,3,-2,2,2,2,1,2,1,1,-9,1,-9,4,416,99,-2,-2,-2,-2,-2,-2,-2,0,5,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705016,3,2,-2,1,4500,3,0,96,28,280320001,2,9,999999999,99,28,280320001,2,45,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,1,4,3,8500,3,1,1,4000,3,7,1,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,4,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,6,2014,0,0,-4,1,-3,9.5734918,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1723,2014,3,21409,1,1,1,2,21,1,1,2,4,2,2,-1,6,2,2,9,4,4,4,2,1,8,5,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,9,903,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,96,28,280320001,2,7,70090001,2,28,280320001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280070001,2,2,2,1500,3,1,2,-2,-2,-2,-2,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,9.5734918,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1724,2014,3,21409,1,1,1,2,47,1,1,2,3,2,2,-1,6,2,2,9,1,4,4,2,1,8,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,6,603,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,3000,3,0,96,28,280320001,2,9,999999999,99,28,280320001,2,1,3,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,8,2,3,8000,3,1,1,4000,3,7,1,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,6,2014,0,0,-4,1,-3,9.5734918,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1725,2014,3,21409,1,1,1,2,20,1,1,2,4,2,2,-1,6,2,2,3,0,1,1,2,1,8,1,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,4,410,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,1,6500,3,0,96,7,70090001,2,9,999999999,99,7,70090001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,15,2,3,6900,3,1,1,400,3,7,1,0,96,0,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,6,2014,0,0,-4,1,-3,9.5734918,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1726,2014,3,21409,1,1,1,2,31,1,1,2,3,2,2,-1,5,2,1,4,2,1,1,2,1,3,5,1,2,-1,1,2,2,1,2,2,1,-9,1,-9,6,602,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,3500,3,0,96,28,280320001,2,9,999999999,99,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,20,2,3,7000,3,1,1,3500,3,7,1,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,6,2014,0,0,-4,1,-3,9.5734918,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1727,2014,3,21409,1,1,1,2,21,1,1,2,3,2,2,-1,6,2,2,5,2,1,1,2,5,8,1,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,1,107,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,96,28,280320001,2,7,70890001,2,28,280320001,2,21,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,3,2,2,5000,3,2,2,-2,-2,-2,-2,0,96,2,1,2,-2,2,-2,5,0,-3,5,0,48,48215,4821545384,4,2,3,4,1,1,48,48215,4821545384,3,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,9.5734918,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1728,2014,3,31409,1,1,1,2,24,1,1,4,2,2,2,-1,6,2,2,3,1,2,2,1,1,8,1,1,2,-1,1,2,2,1,2,2,1,-9,1,-9,10,1010,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,2,-2,-2,2,3,28,280320001,2,27,270040001,2,28,280320001,2,25,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,20,2,4,15000,3,1,1,1000,3,3,1,0,96,1,1,2,-2,2,-2,2,0,-3,2,0,48,48215,4821545384,4,3,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,6,2014,0,0,-4,1,-3,12.13085512,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1729,2014,3,31409,1,1,1,2,21,1,1,2,5,2,2,-1,6,2,2,5,1,4,4,1,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,4,405,99,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705016,0,2,-2,1,5200,3,0,96,28,280320001,2,7,70890001,2,28,280320001,2,14,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,4,2,3,5000,3,1,1,2500,3,7,2,0,96,3,1,2,-2,2,-2,2,1,0,2,0,48,48215,4821545384,7,2,5,4,1,1,48,48215,4821545384,5,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,3,2014,0,0,-4,1,-3,12.13085512,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1730,2014,3,31409,1,1,1,2,25,1,1,3,3,2,2,-1,6,2,2,5,1,2,2,2,1,8,5,1,2,-1,1,2,2,1,2,2,1,-9,1,-9,9,903,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,951,3,2,2,2,2,2,2,2,2,8,5,270,3,5,463,1,1312047,3,2,-2,1,3500,3,0,96,28,280320001,2,19,190390001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,8,2,3,7000,3,1,1,3500,3,7,2,0,96,0,2,2,-2,2,-2,12,3,0,9,0,48,48215,4821545384,7,3,3,4,1,1,48,48215,4821545384,3,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,12.13085512,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1731,2014,3,31409,1,1,1,2,19,1,1,3,3,2,2,-1,6,2,2,5,2,1,1,1,1,8,5,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,2,207,99,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,9999997,3,2,-2,1,3500,3,0,96,7,70780001,2,28,280320001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,10,2,7,7000,3,1,1,3500,3,7,2,0,96,3,1,97,97,2,-2,2,1,0,2,0,48,48215,4821545384,3,5,4,4,1,2,48,48215,4821545384,4,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,12.13085512,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1732,2014,3,31409,1,1,1,2,22,1,1,2,5,2,2,-1,6,1,-1,1,-1,-1,-1,-1,3,8,5,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,9,902,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,1,2,-2,1,4000,3,0,96,7,70890001,2,30,301930001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,1,3,3,8000,3,1,1,4000,3,7,2,0,96,2,1,2,-2,2,-2,1,0,-3,1,0,48,48215,4821545384,4,3,2,4,2,2,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,7,2014,0,0,-4,1,-3,12.13085512,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1733,2014,3,31409,1,1,1,2,26,1,1,2,3,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,1,1,2,-1,3,2,2,1,2,2,1,-9,1,-9,11,1111,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,1,3000,3,0,96,28,280320001,2,27,270040001,2,20,204070075,1,1,4,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,15,2,3,6000,3,1,1,3000,3,7,2,0,96,3,2,2,-2,2,-2,8,1,0,8,0,48,48215,4821545384,6,3,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,6,2014,0,0,-4,1,-3,12.13085512,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1734,2014,3,31409,1,1,1,1,24,1,2,0,1,2,2,-1,6,2,2,5,0,1,1,1,5,8,1,8,3,-2,3,2,2,1,2,2,1,-9,1,-9,9,906,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,3500,3,0,96,7,71010001,2,21,210840001,1,21,210840001,1,1,4,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,1,3,3,7000,3,1,1,3500,3,7,2,0,96,0,2,2,-2,2,-2,3,0,-3,3,0,48,48215,4821545384,7,5,1,4,1,2,48,48215,4821545384,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,14.3350903,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1735,2014,3,31409,1,1,1,1,29,1,1,3,3,2,2,-1,5,1,-1,5,3,1,1,1,1,1,1,1,2,-1,1,2,2,1,2,2,1,-9,1,-9,2,202,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,264,1,1,2,2,2,2,2,2,2,24,7,250,3,5,238,1,1217001,0,2,-2,2,-2,-2,2,3,7,70890001,2,7,70090001,2,7,70890001,2,2,4,1,-2,9,99999,999999999,99,263,811,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,3,7,800,3,1,2,-2,-2,-2,-2,0,96,0,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,3,4,1,1,48,48215,4821545384,3,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,1,2014,0,0,-4,1,-3,14.3350903,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1736,2014,3,31409,1,1,1,1,55,1,1,3,3,2,2,-1,5,1,-1,5,1,2,2,1,8,1,5,1,2,-1,4,2,2,1,2,2,1,-9,1,-9,11,1120,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,3,2,-2,1,3000,3,0,96,30,301930001,2,9,999999999,99,28,280320001,2,24,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,15,2,3,6500,3,1,1,3500,3,7,2,0,96,2,1,1,2,2,-2,5,0,-3,5,0,48,48215,4821545384,6,5,1,4,1,1,48,48215,4821545384,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,7,2014,0,0,-4,1,-3,14.3350903,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1737,2014,3,31409,1,1,1,1,45,1,1,2,2,2,2,-1,5,1,-1,6,3,1,1,1,1,1,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,2,207,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,0,2,-2,1,3500,3,0,96,7,70090001,2,28,280320001,2,28,280320001,2,19,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,7,2,3,7000,3,2,1,3500,3,7,2,0,96,2,1,97,97,2,-2,5,1,0,5,0,48,48215,4821545384,4,5,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,14.3350903,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1738,2014,3,31409,1,1,1,1,20,1,1,3,4,2,2,-1,6,2,2,5,0,4,4,1,5,8,5,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,6,613,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1312047,3,2,-2,1,3500,3,0,96,7,71010001,2,11,110070001,2,28,280320001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280270001,1,2,3,7000,3,1,1,3500,3,7,2,0,96,0,1,1,1,2,-2,4,0,-3,4,0,48,48215,4821545384,4,3,7,4,1,1,48,48215,4821545384,7,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,2,2014,0,0,-4,1,-3,14.3350903,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1739,2014,3,31409,1,1,1,1,22,1,1,1,4,2,2,-1,5,1,-1,4,0,3,3,1,1,1,5,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,8,815,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,3,2,-2,2,-2,-2,0,96,28,280320001,2,7,70090001,2,28,280320001,2,4,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,1,3,4,500,3,2,2,-2,-2,-2,-2,2,3,0,1,1,1,2,-2,5,0,-3,5,0,48,48215,4821545384,4,3,3,4,1,1,48,48215,4821545384,3,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,14.3350903,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1740,2014,3,31409,1,1,1,1,30,1,1,3,4,2,2,-1,5,1,-1,4,2,2,2,1,1,1,5,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,7,703,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,263,1,2,2,2,2,2,2,2,2,8,6,250,3,5,811,1,1312047,0,2,-2,2,-2,-2,0,96,7,71010001,2,9,999999999,99,28,280320001,2,23,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,10,2,6,300,3,2,2,-2,-2,-2,-2,0,96,0,1,1,1,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,3,4,4,1,1,48,48215,4821545384,4,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,14.3350903,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1741,2014,3,31409,1,1,1,1,48,1,1,0,1,2,2,-1,3,1,-1,1,-1,-1,-1,-1,1,8,5,3,1,2,3,2,2,1,2,2,1,-9,1,-9,6,614,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,2,-2,-2,2,3,20,200140001,2,28,280320001,2,28,280320001,2,6,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,1,2,4,400,3,2,2,-2,-2,-2,-2,0,96,3,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,5,6,4,1,1,48,48215,4821545384,6,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,1993,5,2014,0,0,-4,3,1,14.3350903,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
