folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p10p,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p18_3,p18_4,p18_5,p18_6,p18_7,p18_8,p18_9,p18_10,p18_11,p18_12,p18_13,p18_14,p19e1,p19l1,p19u1,p19e2,p19l2,p19u2,p20e,p20l,p20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2l,p22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_1,p24_2,p24_3,p24_4,p24_5,p24_6,p24_7,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_2_1,p24_2_2,p24_2_3,p24_2_4,p24_2_5,p24_2_6,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27c,p27u,p27_1,p28,p28_1c,p28_1u,p28_1_1,p28_2,p29_1,p29_2,p29_3,p29_4,p29_5,p29_6,p29_7,p29_8,p29_9,p29_10,p29_11,p29_12,p29_13,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p35es,p35cn,p35cd,p35_1,p35_2,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_3_5,p35_3_6,p35_3_7,p35_4c,p35_4t,p35_5,p35_6,p35_7,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p38_5_1_1,p38_5_1_2,p38_5_1_3,p38_5_1_4,p38_5_1_5,p38_5_1_6,p38_5_1_7,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,filtro,ponfin3
1015,2016,2,61606,1,1,1,1,20,1,0,0,1,2,2,2,2,-1,1,2,2,2,1,1,1,3,1,3,1,1,2,2,2,2,2,2,5,-3,-3,-3,-3,-3,-3,-3,48,48167,4816728068,3,4,1,-2,1,-3,511,6,1,2,2,2,2,2,2,2,8,6,7.25,3,1,311,2,1,1705099,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,7,70650001,2,30,301740001,2,28,280320001,2,50,2,1,-2,30,30174,301740001,2,613,111,1,1,1,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,2,5,280320001,12,1,2,-3,99998,98,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48167,4816728068,3,2,2,2,2,2,2,2,2,30,2,2,1,2,48,48167,4816728068,3,5,-4,-4,-4,-4,-4,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,8,200,4,3,1,0,-2,-2,-2,-2,1,-3,-3,4,2013,0,0,-3,1,-3,-3,1,32.61538461
1016,2016,2,61606,1,1,1,1,37,1,3,3,-1,2,2,2,1,3,6,2,2,5,1,1,1,0,1,1,2,-2,2,2,2,2,2,2,2,6,601,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,923,6,2,2,2,2,2,2,2,2,8,6,600,1,3,811,2,1,1217001,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,300280037,2,7,70270001,2,28,280270001,2,30,2,2,2,-2,-2,-2,-2,-2,-2,2,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,1,1,2,1,2,2,2,5,280270001,998,98,1,4,2000,3,1,1,1200,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,97,97,2,-2,0,-2,-2,-2,-2,-2,-2,48,48201,4820135000,4,2,2,2,2,2,2,2,2,6,3,1,1,2,48,48201,4820135000,1,5,1,731,9,6,10,3,1,238,2,-4,-4,-4,-4,-4,-4,-4,98,200,4,7,1,0,-2,-2,-2,-2,2,2,2003,1,2015,0,0,-3,2,1,2,1,32.61538461
1054,2016,4,281611,1,1,1,1,24,1,3,3,-1,2,2,2,2,-1,6,2,2,5,2,2,1,0,1,1,2,-2,2,2,1,2,2,2,2,8,801,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,712,1,2,2,2,2,2,2,2,2,9,6,290,1,2,236,2,1,1217001,3,2,-2,2,-2,-2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,9,90030001,2,28,280320001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,6,2,1,3,4000,3,1,1,2500,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,2,2,2,2,2,2,2,8,4,2,1,2,48,48215,4821545384,8,4,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,3,2016,0,0,-3,1,-3,-3,1,27.54900645
1055,2016,4,281611,1,1,1,1,21,1,3,2,-1,2,2,2,2,-1,4,2,2,6,2,2,1,0,1,0,-1,-1,2,2,1,2,2,2,2,8,801,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,263,1,2,2,2,2,2,2,2,2,8,6,270,1,2,811,2,1,1217001,3,2,-2,2,-2,-2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,28,280320001,2,30,301930001,2,28,280320001,2,26,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,4,2,1,6,5000,1,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,2,2,2,2,2,2,2,10,2,2,1,2,48,48215,4821545384,10,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2016,0,0,-3,1,-3,-3,1,27.54900645
1058,2016,4,281611,1,1,1,1,31,1,6,1,1,2,2,2,2,-1,5,1,-1,6,1,1,1,1,1,1,2,-2,2,2,1,2,2,2,2,4,421,99,-2,-2,-2,-2,-2,-2,-2,555,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,9999997,3,2,-2,1,8000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,19,190390001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,12,2,1,4,8000,3,1,1,1500,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48201,4820135000,6,2,2,2,2,2,2,2,2,50,2,1,1,2,48,48201,4820135000,50,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,10,2016,0,0,-3,1,-3,-3,1,27.54900645
1059,2016,4,281611,1,1,1,1,21,1,3,2,-1,2,2,2,2,-1,6,2,2,5,2,2,1,0,7,0,-1,-1,2,2,1,2,2,2,2,5,502,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705099,3,2,-2,1,6000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,30,301930001,2,28,280320001,2,30,2,2,2,-2,-2,-2,-2,-2,-2,1,1,1,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,2,2,2,2,2,5,280320001,10,2,1,4,6000,3,1,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,2,2,2,2,2,2,2,2,8,2,2,1,2,48,48215,4821545384,8,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,-3,-3,11,2016,0,0,-3,1,-3,-3,1,27.54900645
1060,2016,2,81606,1,1,1,1,23,1,3,1,1,2,2,2,2,-1,6,2,2,2,1,1,1,0,1,0,-1,-1,2,2,1,2,2,2,2,4,407,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,613,6,2,2,2,2,2,2,2,2,8,6,100,1,2,111,2,1,9999997,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,27,270170001,2,7,70270001,2,14,140390001,2,45,2,2,2,-2,-2,-2,-2,-2,-2,2,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,2,1,2,2,2,5,260700001,2,2,1,4,1000,1,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,4,4013,401355000,3,3,1,2,2,2,2,2,2,27,2,2,1,2,4,4013,401355000,27,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,5,2016,0,0,-3,1,-3,-3,1,16.24615384
1060,2016,4,281611,1,1,1,1,24,1,6,1,1,2,2,2,2,-1,1,1,-1,2,2,2,1,1,1,0,-1,-1,2,2,2,2,2,2,2,18,1806,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705099,3,2,-2,1,3000,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,24,240280001,2,9,999999999,99,30,999999997,97,45,2,2,2,-2,-2,-2,-2,-2,-2,2,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280270001,5,2,1,3,3000,3,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48479,4847941464,6,3,1,2,2,2,2,2,2,6,2,2,1,2,48,48479,4847941464,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,11,2016,0,0,-3,1,-3,-3,1,27.54900645
1061,2016,1,161603,1,1,1,1,34,1,3,2,-1,2,2,2,2,-1,4,1,-1,1,-1,-1,1,0,1,0,-1,-1,2,2,1,2,2,2,2,5,501,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,2,-2,-2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,7,70270001,2,24,240280001,2,21,211140001,2,19,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50250001,4,2,1,6,9000,1,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48029,4802965000,3,2,2,2,2,2,2,2,2,13,2,2,1,2,48,48029,4802965000,13,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,3,2016,0,0,-3,1,-3,-3,1,25.40965784
1061,2016,2,81606,1,1,1,1,24,1,3,2,-1,2,2,2,1,3,1,1,-1,4,1,1,1,1,1,1,2,-2,2,2,1,2,2,2,2,5,506,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,721,6,2,2,2,2,2,2,2,2,12,6,600,1,2,238,2,1,1705099,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70650001,2,14,140390001,2,26,260170001,2,23,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,2,2,2,2,2,1,260700001,5,2,1,2,99998,98,1,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,97,97,2,-2,0,-2,-2,-2,-2,-2,-2,4,4013,401355000,3,2,2,2,2,2,2,2,2,30,2,2,1,2,4,4013,401355000,30,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,5,2016,0,0,-3,1,-3,-3,1,16.24615384
1062,2016,1,161603,1,1,1,1,33,1,2,2,-1,2,2,2,2,-1,1,1,-1,6,3,1,1,1,1,1,2,-2,2,2,1,2,2,2,2,3,306,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,6,180,1,2,111,2,1,1705016,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,24,240280001,2,30,300390001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,6,2500,3,1,1,1500,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,2,2,2,2,2,2,2,2,9,2,2,1,2,48,48215,4821545384,9,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,2,2012,3,2016,1,1,1,2,1,2,1,25.40965784
1062,2016,2,81606,1,1,1,1,26,1,3,3,-1,2,2,2,2,-1,6,2,2,7,1,2,1,0,3,0,-1,-1,2,2,1,2,2,2,2,5,501,2,-2,-2,-2,-2,-2,-2,-2,998,98,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,9999997,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,7,70270001,2,30,300090072,1,24,240200196,1,21,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,2,2,2,2,2,5,280320001,12,2,1,4,3000,3,1,1,600,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,4,1,2,2,2,2,2,2,6,4,2,2,2,48,48215,4821545384,2,5,1,922,8,6,12,3,1,237,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2004,2,2014,0,0,-3,2,1,2,1,16.24615384
1063,2016,1,161603,1,1,1,2,26,1,3,3,-1,2,2,2,1,2,6,1,-1,1,-1,-1,1,0,1,0,-1,-1,2,2,1,2,1,2,2,6,605,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705015,3,2,-2,1,3500,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,999999999,99,24,240280001,2,24,240280001,2,16,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280220001,3,2,1,3,4000,3,1,1,3500,3,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,-2,0,-2,-2,-2,-2,-2,-2,48,48201,4820135000,3,2,2,2,2,2,2,2,2,6,2,2,2,2,48,48201,4820135000,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2015,3,2016,0,0,-3,2,2,2,1,19.30286193
1063,2016,2,81606,1,1,1,1,27,1,3,3,-1,2,2,2,2,-1,5,1,-1,5,1,1,1,1,5,1,2,-2,2,2,1,2,1,2,2,1,101,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,511,6,2,2,2,2,2,2,2,2,8,6,300,1,2,311,2,1,1705015,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,7,70650001,2,27,270170001,2,19,190390001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,2,1,1,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,2,2,2,5,260430001,2,2,1,4,4000,1,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,4,4013,401355000,2,3,1,2,2,2,2,2,2,15,2,2,1,2,4,4013,401355000,15,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,5,2016,0,0,-3,2,1,2,1,16.24615384
1064,2016,1,161603,1,1,1,1,21,1,3,2,-1,2,2,2,2,-1,6,2,2,5,2,2,1,0,1,0,-1,-1,2,2,1,2,2,2,2,3,306,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,301930001,2,19,190390001,2,19,190390001,2,21,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,6,6000,1,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,2,2,2,2,2,2,2,2,7,2,2,2,2,48,48215,4821545384,7,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,3,2016,0,0,-3,1,-3,-3,1,25.40965784
1064,2016,2,81606,1,1,1,2,25,1,2,2,-1,2,2,2,2,-1,6,2,6,3,1,1,1,0,0,1,2,-2,2,2,1,2,1,2,2,5,502,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1217001,3,2,-2,1,5000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,71010001,2,30,300390001,2,9,999999999,99,28,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,1,3,1,4,5000,3,1,1,1200,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48061,4806110768,4,4,1,2,2,2,2,2,2,22,2,2,1,2,48,48061,4806110768,22,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,5,2016,0,0,-3,1,-3,-3,1,16.24615384
1065,2016,1,161603,1,1,1,1,27,1,3,1,1,2,2,2,2,-1,6,2,2,5,2,2,1,0,1,1,2,-2,2,2,1,2,2,2,2,8,801,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705099,3,2,-2,1,5000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,21,211140001,2,9,999999999,99,4,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,4,5000,3,1,1,5000,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,2,2,2,2,2,2,2,2,9,2,2,2,2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,3,2016,0,0,-3,1,-3,-3,1,25.40965784
1067,2016,1,161603,1,1,1,1,23,1,3,3,-1,2,2,2,2,-1,6,2,6,3,2,2,1,0,1,0,-1,-1,2,2,2,2,1,2,5,-3,-3,-3,-3,-3,-3,-3,53,53033,5303363000,4,4,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,9999997,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,7,70090001,2,20,200140001,2,26,260170001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260600044,1,2,1,4,4000,1,1,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,53,53033,5303363000,3,2,2,2,2,2,2,2,2,8,4,2,1,2,53,53033,5303363000,4,5,1,713,9,6,120,3,2,238,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,4,2012,0,0,-3,1,-3,-3,1,25.40965784
1067,2016,2,81606,1,1,1,1,32,1,3,3,-1,2,2,2,2,-1,6,2,2,6,2,2,1,0,1,0,-1,-1,2,2,1,2,2,2,2,1,103,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,7000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,300390001,2,28,280320001,2,28,280320001,2,18,2,2,2,-2,-2,-2,-2,-2,-2,1,2,1,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,4,7000,3,1,1,7000,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,2,2,2,2,2,2,2,23,2,2,2,2,48,48215,4821545384,23,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2002,5,2016,0,0,-3,1,-3,-3,1,16.24615384
1068,2016,1,161603,1,1,1,1,22,1,6,1,1,2,2,2,2,-1,5,1,-1,3,1,1,1,1,1,1,2,-2,2,2,1,2,2,2,2,4,421,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,6,150,1,2,111,2,1,1705099,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70650001,2,30,300390001,2,26,260170001,2,33,2,2,2,-2,-2,-2,-2,-2,-2,2,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,2,2,2,2,1,260700001,6,2,1,4,3000,1,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,1,0,-3,-3,-3,0,1,48,48141,4814124000,3,3,1,2,2,2,2,2,2,15,2,2,1,2,48,48141,4814124000,15,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,-3,-3,3,2016,0,0,-3,1,-3,-3,1,25.40965784
1068,2016,2,81606,1,1,1,1,48,1,1,3,-1,2,2,2,1,3,1,1,-1,5,3,2,1,1,5,1,2,-2,2,2,1,2,2,2,2,13,1304,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,613,1,2,2,2,2,2,2,2,2,8,6,130,1,2,111,2,1,1705015,3,2,-2,1,5000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70090001,2,30,300390001,2,19,190390001,2,19,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,4,5000,3,2,1,5000,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,1,0,-3,-3,-3,1,1,48,48215,4821545384,3,3,2,1,2,2,2,2,2,13,2,2,1,2,48,48215,4821545384,13,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,5,2016,0,0,-3,1,-3,-3,1,16.24615384
