,year,sex,age,read_write,head_house,home_dept,mex_port,trans_crossm,coyote_usd,trans_crossu,reason,fellow_trav,country,deported,first_citynew,second_citynew,long_citynew,us_entrynew,mex_port_lat,mex_port_long,us_entry_lat,us_entry_long,firstcity_lat,firstcity_long,secondcity_lat,secondcity_long,longcity_lat,longcity_long
1681,2017,Hombre,19,Sí,Sí,Valle,"Carmen Xhán, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,Guatemala,USA,"Ciudad Miguel Alemán , Tamaulipas","Arriaga , Chiapas","Ciudad Miguel Alemán , Tamaulipas","Miguel Alemán , Brecha 124 entre Kilómetro 15 y 16 Norte , Tamaulipas",16.043086,-91.755012,26.03106,-98.289915,,,,,,
1682,2017,Hombre,30,Sí,Sí,Lempira,"Cuauhtémoc, Chiapas",Autobús o camioneta,5000,Ninguno (caminando o nadando),Buscar trabajo,15,Guatemala,USA,"Reynosa , Tamaulipas","Tenosique de Pino Suárez , Tabasco","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,16.2371385,-93.8986279,17.989456,-92.9475061,19.2528864,-99.598551
1683,2017,Hombre,19,Sí,Sí,La Paz,"Talismán, Chiapas","Balsas (cámaras de llanta, tambos, maderos)",No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,Guatemala,USA,"Mexicali , Baja California","Agua Prieta , Sonora","Mexicali , Baja California","Mexicali , Baja California",14.962768,-92.148176,32.62007,-115.44407,,,,,,
1684,2017,Hombre,21,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,La Paz,"Talismán, Chiapas","Balsas (cámaras de llanta, tambos, maderos)",No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,Guatemala,USA,"Reynosa , Tamaulipas","Tapachula de Córdova y Ordóñez , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.962768,-92.148176,25.836636,-98.370859,16.7369928,-92.63759879999999,16.7516009,-93.1029939,16.7369928,-92.63759879999999
1685,2017,Hombre,33,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Yoro,"Talismán, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,7,Guatemala,USA,"Tuxtla Gutiérrez , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.962768,-92.148176,25.836636,-98.370859,14.9055599,-92.26342059999999,31.3011855,-110.9381047,31.3011855,-110.9381047
1686,2017,Hombre,18,Sí,No,Intubucá,"Cuauhtémoc, Chiapas",Ninguno (caminando o nadando),25000,"Balsas (cámaras de llanta, tambos, maderos)",Trabajar,3,Guatemala,USA,"Tuxtla Gutiérrez , Chiapas","Heroica Matamoros , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,14.9055599,-92.26342059999999,17.5229209,-91.9872616,17.5229209,-91.9872616
1687,2017,Hombre,30,Sí,Sí,Lempira,"Cuauhtémoc, Chiapas",Ninguno (caminando o nadando),6000,Ninguno (caminando o nadando),Buscar trabajo,10,Guatemala,USA,"Reynosa , Tamaulipas","Heróica Puebla de Zaragoza , Puebla","Comalcalco , Tabasco","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,16.2299602,-92.1155691,15.6604331,-92.1425385,15.6604331,-92.1425385
1688,2017,Hombre,30,Sí,Sí,20,"Carmen Xhán, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Trabajar,2,Guatemala,USA,"Heróica Puebla de Zaragoza , Puebla","Monterrey , Nuevo León","Monterrey , Nuevo León","Reynosa , Tamaulipas",16.043086,-91.755012,25.836636,-98.370859,16.2299602,-92.1155691,16.7369928,-92.63759879999999,16.7369928,-92.63759879999999
1689,2017,Hombre,32,Sí,Sí,Atlántida,"Talismán, Chiapas",Ninguno (caminando o nadando),55000,Ninguno (caminando o nadando),Buscar trabajo,66,Guatemala,USA,"Comitán de Domínguez , Chiapas","Hermosillo , Sonora","San Luis Potosí , San Luis Potosí","San Luis Río Colorado , Sonora",14.962768,-92.148176,32.206599,-115.005363,15.6604331,-92.1425385,15.8442041,-91.984262,15.8442041,-91.984262
1690,2017,Hombre,28,Sí,Sí,Valle,"El Ceibo, Tabasco","Balsas (cámaras de llanta, tambos, maderos)",No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,Guatemala,USA,"Reynosa , Tamaulipas","Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",17.261546,-90.994378,25.836636,-98.370859,17.472665,-91.425051,18.0012067,-93.37323390000002,17.989456,-92.9475061
1691,2017,Hombre,28,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Ocotepeque,"El Martillo, Tabasco",Lancha o embarcación en el río,65000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,9,Guatemala,USA,"Villahermosa , Tabasco","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",17.278333,-91.021111,25.836636,-98.370859,17.472665,-91.425051,17.989456,-92.9475061,22.2331041,-97.861099
1692,2017,Mujer,20,Sí,No,Olancho,"Carmen Xhán, Chiapas",Automóvil/Motocicleta particular,30008,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,2,Guatemala,USA,"San Luis Potosí , San Luis Potosí","Chiapa de Corzo , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.043086,-91.755012,25.836636,-98.370859,14.9055599,-92.26342059999999,15.137663,-92.46591889999999,15.137663,-92.46591889999999
1693,2017,Hombre,36,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Atlántida,"Ciudad Hidalgo, Chiapas",Ninguno (caminando o nadando),1500,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,Guatemala,USA,"Tapachula de Córdova y Ordóñez , Chiapas","Altar , Sonora","Altar , Sonora","Altar , Sonora",14.679726,-92.150326,31.093813,-111.889791,15.137663,-92.46591889999999,16.2299602,-92.1155691,15.6604331,-92.1425385
1694,2017,Hombre,18,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Valle,"El Ceibo, Tabasco",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,3,Guatemala,USA,"Villahermosa , Tabasco","San Luis Potosí , San Luis Potosí","San Luis Potosí , San Luis Potosí","Reynosa , Tamaulipas",17.261546,-90.994378,25.836636,-98.370859,14.9055599,-92.26342059999999,16.7516009,-93.1029939,16.7516009,-93.1029939
1695,2017,Hombre,21,Sí,No,Valle,"Cuauhtémoc, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,20,Guatemala,USA,"Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,17.989456,-92.9475061,14.9055599,-92.26342059999999,17.989456,-92.9475061
1696,2017,Mujer,19,Sí,No,20,"Carmen Xhán, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,6,Guatemala,USA,"Monterrey , Nuevo León","San Luis Río Colorado , Sonora","San Luis Río Colorado , Sonora","San Luis Río Colorado , Sonora",16.043086,-91.755012,32.206599,-115.005363,14.9055599,-92.26342059999999,16.2371385,-93.8986279,17.949192,-94.91459739999999
1697,2017,Hombre,42,Sí,Sí,Choluteca,"Ciudad Hidalgo, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,5,Guatemala,USA,"Heroica Nogales , Sonora","Sásabe , Sonora","Heroica Nogales , Sonora","Heroica Nogales , Sonora",14.679726,-92.150326,31.319239,-110.951443,14.9055599,-92.26342059999999,17.949192,-94.91459739999999,17.949192,-94.91459739999999
1698,2017,Hombre,25,Sí,No,Gracias a Dios,"Cuauhtémoc, Chiapas",Autobús o camioneta,15000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,10,Guatemala,USA,"Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,14.9055599,-92.26342059999999,17.5229209,-91.9872616,17.5229209,-91.9872616
1699,2017,Hombre,20,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Gracias a Dios,"Carmen Xhán, Chiapas",Automóvil/Motocicleta particular,65000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,4,Guatemala,USA,"Heróica Puebla de Zaragoza , Puebla","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.043086,-91.755012,25.836636,-98.370859,16.2371385,-93.8986279,16.7516009,-93.1029939,16.7516009,-93.1029939
1700,2017,Hombre,40,Sí,Sí,La Paz,"Ciudad Hidalgo, Chiapas","Balsas (cámaras de llanta, tambos, maderos)",No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,Guatemala,USA,"Reynosa , Tamaulipas","Heróica Puebla de Zaragoza , Puebla","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,14.9055599,-92.26342059999999,15.6851709,-93.2122536,15.6851709,-93.2122536
1701,2017,Mujer,21,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Ocotepeque,"Cuauhtémoc, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,3,Guatemala,USA,"Reynosa , Tamaulipas","Chiapa de Corzo , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,14.9055599,-92.26342059999999,17.949192,-94.91459739999999,17.949192,-94.91459739999999
1702,2017,Mujer,19,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Valle,"El Ceibo, Tabasco",Automóvil/Motocicleta particular,65000,Autobús o camioneta,Buscar trabajo,11,Guatemala,USA,"Monterrey , Nuevo León","Cárdenas , San Luis Potosí","Monterrey , Nuevo León","Piedras Negras , Coahuila de Zaragoza",17.261546,-90.994378,28.70196,-100.521922,14.9055599,-92.26342059999999,16.7516009,-93.1029939,16.7516009,-93.1029939
1703,2017,Hombre,25,Sí,Sí,La Paz,"Unión Juárez, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,No responde,No responde,No responde,Guatemala,USA,"Altar , Sonora","Oaxaca de Juárez , Oaxaca","Altar , Sonora","Heroica Nogales , Sonora",15.071193,-92.091311,31.319239,-110.951443,14.9055599,-92.26342059999999,16.2371385,-93.8986279,14.9055599,-92.26342059999999
1704,2017,Hombre,20,Sí,No,Gracias a Dios,"Carmen Xhán, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,18,Guatemala,USA,"Tuxtla Gutiérrez , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.043086,-91.755012,25.836636,-98.370859,14.9374337,-92.1671288,17.6891622,-91.7190274,17.6891622,-91.7190274
1705,2017,Hombre,28,Sí,No,Valle,"El Ceibo, Tabasco",Ninguno (caminando o nadando),40000,Ninguno (caminando o nadando),Buscar trabajo,2,Guatemala,USA,"Heroica Matamoros , Tamaulipas","Heróica Puebla de Zaragoza , Puebla","Heroica Matamoros , Tamaulipas","Heroica Matamoros , Tamaulipas",17.261546,-90.994378,25.554056,-97.491149,14.6796279,-92.1525959,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1706,2017,Mujer,20,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Valle,"Frontera Corozal, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,11,Guatemala,USA,"Monterrey , Nuevo León","Nuevo Laredo , Tamaulipas","Nuevo Laredo , Tamaulipas","Nuevo Laredo , Tamaulipas",16.814734,-90.884703,27.41546,-99.541843,14.6796279,-92.1525959,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1708,2017,Hombre,25,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,La Paz,"Cuauhtémoc, Chiapas",Ninguno (caminando o nadando),12000,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,Guatemala,USA,"Reynosa , Tamaulipas","Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,15.6604331,-92.1425385,15.6658629,-92.0040599,15.6604331,-92.1425385
1709,2017,Hombre,22,Sí,No,22,"Cuauhtémoc, Chiapas",Autobús o camioneta,8000,Ninguno (caminando o nadando),Trabajar,60,Guatemala,USA,"Altar , Sonora","Veracruz , Veracruz de Ignacio de la Llave","Altar , Sonora","Altar , Sonora",15.665483,-92.003579,31.093813,-111.889791,15.6658629,-92.0040599,15.8442041,-91.984262,15.8442041,-91.984262
1710,2017,Hombre,23,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Valle,"El Ceibo, Tabasco",Ninguno (caminando o nadando),75000,Ninguno (caminando o nadando),Trabajar,10,Guatemala,USA,"Reynosa , Tamaulipas","Ciudad Miguel Alemán , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",17.261546,-90.994378,25.836636,-98.370859,16.2299602,-92.1155691,16.7516009,-93.1029939,16.7516009,-93.1029939
1711,2017,Mujer,34,Sí,Sí,Olancho,"Carmen Xhán, Chiapas",Autobús o camioneta,55000,Ninguno (caminando o nadando),Buscar trabajo,3,Guatemala,USA,"Tuxtla Gutiérrez , Chiapas","Veracruz , Veracruz de Ignacio de la Llave","Heroica Nogales , Sonora","Heroica Nogales , Sonora",16.043086,-91.755012,31.319239,-110.951443,14.9374337,-92.1671288,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1712,2017,Hombre,24,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Ocotepeque,"Cuauhtémoc, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,5,Guatemala,USA,"Heróica Puebla de Zaragoza , Puebla","Tuxtla Gutiérrez , Chiapas","Juárez , Chihuahua","Juárez , Chihuahua",15.665483,-92.003579,31.452227,-106.449726,15.6604331,-92.1425385,16.7516009,-93.1029939,15.6604331,-92.1425385
1713,2017,Hombre,28,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Atlántida,"Ciudad Hidalgo, Chiapas","Balsas (cámaras de llanta, tambos, maderos)",3500,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,2,Guatemala,USA,"Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,14.9055599,-92.26342059999999,19.173773,-96.1342241,16.2371385,-93.8986279
1714,2017,Hombre,24,Sí,Sí,Choluteca,"El Ceibo, Tabasco",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,3,Guatemala,USA,"Reynosa , Tamaulipas","Villahermosa , Tabasco","Reynosa , Tamaulipas","Reynosa , Tamaulipas",17.261546,-90.994378,25.836636,-98.370859,15.6658629,-92.0040599,16.2299602,-92.1155691,16.2299602,-92.1155691
1715,2017,Hombre,22,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Atlántida,"Talismán, Chiapas",Autobús o camioneta,10000,Ninguno (caminando o nadando),Buscar trabajo,2,Guatemala,USA,"Arriaga , Chiapas","Oaxaca de Juárez , Oaxaca","Juárez , Chihuahua","Juárez , Chihuahua",14.962768,-92.148176,31.452227,-106.449726,16.2299602,-92.1155691,17.989456,-92.9475061,19.173773,-96.1342241
1716,2017,Mujer,32,Sí,Sí,Atlántida,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,2,Guatemala,USA,"Tapachula de Córdova y Ordóñez , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,14.9055599,-92.26342059999999,16.2371385,-93.8986279,16.2371385,-93.8986279
1717,2017,Hombre,20,Sí,No,La Paz,"Carmen Xhán, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,8,Guatemala,USA,"Chiapa de Corzo , Chiapas","Oaxaca de Juárez , Oaxaca","Altar , Sonora","Altar , Sonora",16.043086,-91.755012,31.093813,-111.889791,14.9374337,-92.1671288,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1718,2017,Mujer,27,Sí,No,21,"Cuauhtémoc, Chiapas",Autobús o camioneta,57000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,4,Guatemala,USA,"Arriaga , Chiapas","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,15.6604331,-92.1425385,17.5229209,-91.9872616,17.5229209,-91.9872616
1719,2017,Hombre,53,Sí,Sí,Intubucá,"Ciudad Hidalgo, Chiapas","Balsas (cámaras de llanta, tambos, maderos)",No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,5,Guatemala,USA,"Piedras Negras , Coahuila de Zaragoza","Nuevo Laredo , Tamaulipas","Piedras Negras , Coahuila de Zaragoza","Piedras Negras , Coahuila de Zaragoza",14.679726,-92.150326,28.70196,-100.521922,15.6604331,-92.1425385,17.5229209,-91.9872616,17.5229209,-91.9872616
1720,2017,Hombre,26,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,La Paz,"Cuauhtémoc, Chiapas",Autobús o camioneta,6000,Ninguno (caminando o nadando),Buscar trabajo,7,Guatemala,USA,"Chiapa de Corzo , Chiapas","Tijuana , Baja California","Tijuana , Baja California","Tijuana , Baja California",15.665483,-92.003579,32.500863,-116.964166,16.7021616,-93.0081378,16.2299602,-92.1155691,16.2299602,-92.1155691
1721,2017,Hombre,23,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Valle,"Ciudad Hidalgo, Chiapas",Automóvil/Motocicleta particular,20000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,6,Guatemala,USA,"San Luis Potosí , San Luis Potosí","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.2299602,-92.1155691,17.5229209,-91.9872616,17.5229209,-91.9872616
1722,2017,Mujer,24,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Intubucá,"Cuauhtémoc, Chiapas",Ninguno (caminando o nadando),47000,Ninguno (caminando o nadando),Buscar trabajo,47,Guatemala,USA,"Reynosa , Tamaulipas","Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,15.6851709,-93.2122536,19.173773,-96.1342241,19.173773,-96.1342241
1723,2017,Hombre,29,Sí,Sí,Ocotepeque,"Carmen Xhán, Chiapas",Ninguno (caminando o nadando),65000,Ninguno (caminando o nadando),Buscar trabajo,8,Guatemala,USA,"Juárez , Chihuahua","Tuxtla Gutiérrez , Chiapas","Juárez , Chihuahua","Manuel Ojinaga , Chihuahua",16.043086,-91.755012,28.631811,-106.079105,15.6851709,-93.2122536,19.173773,-96.1342241,17.5229209,-91.9872616
1724,2017,Hombre,50,Sí,Sí,Valle,"El Martillo, Tabasco",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,2,Guatemala,USA,"Villahermosa , Tabasco","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",17.278333,-91.021111,25.836636,-98.370859,15.6851709,-93.2122536,16.2299602,-92.1155691,17.5229209,-91.9872616
1726,2017,Hombre,29,Sí,Sí,Choluteca,"Carmen Xhán, Chiapas",Ninguno (caminando o nadando),70000,Ninguno (caminando o nadando),Buscar trabajo,7,Guatemala,USA,"Reynosa , Tamaulipas","Heróica Puebla de Zaragoza , Puebla","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.043086,-91.755012,25.836636,-98.370859,16.7369928,-92.63759879999999,16.7516009,-93.1029939,16.7516009,-93.1029939
1727,2017,Hombre,26,Sí,No,Cortés,"Cuauhtémoc, Chiapas",Ninguno (caminando o nadando),45000,Ninguno (caminando o nadando),Buscar trabajo,14,Guatemala,USA,"Oaxaca de Juárez , Oaxaca","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,14.9055599,-92.26342059999999,25.6866142,-100.3161126,25.6866142,-100.3161126
1728,2017,Hombre,33,Sí,Sí,Choluteca,"Talismán, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,5,Guatemala,USA,"Arriaga , Chiapas","Oaxaca de Juárez , Oaxaca","Mexicali , Baja California","Mexicali , Baja California",14.962768,-92.148176,32.62007,-115.44407,14.9055599,-92.26342059999999,16.2371385,-93.8986279,16.2371385,-93.8986279
1730,2017,Hombre,41,Sí,Sí,Ocotepeque,"Cuauhtémoc, Chiapas",Autobús o camioneta,15000,Ninguno (caminando o nadando),Buscar trabajo,8,Guatemala,USA,"Arriaga , Chiapas","San Luis Río Colorado , Sonora","San Luis Río Colorado , Sonora","San Luis Río Colorado , Sonora",15.665483,-92.003579,32.206599,-115.005363,14.6796279,-92.1525959,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1731,2017,Hombre,19,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Valle,"Carmen Xhán, Chiapas",Autobús o camioneta,80000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,6,Guatemala,USA,"Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.043086,-91.755012,25.836636,-98.370859,16.7516009,-93.1029939,18.0012067,-93.37323390000002,18.0012067,-93.37323390000002
1732,2017,Hombre,20,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Intubucá,"Cuauhtémoc, Chiapas",Ninguno (caminando o nadando),65000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,3,Guatemala,USA,"Oaxaca de Juárez , Oaxaca","Heróica Puebla de Zaragoza , Puebla","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,18.0012067,-93.37323390000002,17.989456,-92.9475061,17.989456,-92.9475061
1733,2017,Hombre,23,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Valle,"El Ceibo, Tabasco",Ninguno (caminando o nadando),5000,Ninguno (caminando o nadando),Buscar trabajo,15,Guatemala,USA,"Villahermosa , Tabasco","Reynosa , Tamaulipas","Villahermosa , Tabasco","Reynosa , Tamaulipas",17.261546,-90.994378,25.836636,-98.370859,14.9055599,-92.26342059999999,15.137663,-92.46591889999999,15.0163243,-92.38908430000001
1734,2017,Hombre,19,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Santa Bárbara,"Carmen Xhán, Chiapas",Ninguno (caminando o nadando),80000,Ninguno (caminando o nadando),Buscar trabajo,15,Guatemala,USA,"Reynosa , Tamaulipas","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.043086,-91.755012,25.836636,-98.370859,17.5229209,-91.9872616,29.0729673,-110.9559192,29.0729673,-110.9559192
1735,2017,Mujer,23,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Francisco Morazán,"El Ceibo, Tabasco",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Reunirse con familiares,Ninguna,Guatemala,USA,"Reynosa , Tamaulipas","Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",17.261546,-90.994378,25.836636,-98.370859,,,,,,
1736,2017,Hombre,24,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,La Paz,"Unión Juárez, Chiapas",Ninguno (caminando o nadando),62000,Ninguno (caminando o nadando),Buscar trabajo,45,Guatemala,USA,"Heróica Puebla de Zaragoza , Puebla","Ciudad Miguel Alemán , Tamaulipas","Ciudad Miguel Alemán , Tamaulipas","Miguel Alemán , Brecha 124 entre Kilómetro 15 y 16 Norte , Tamaulipas",15.071193,-92.091311,26.03106,-98.289915,14.9055599,-92.26342059999999,28.4854458,-105.7820674,28.4854458,-105.7820674
1737,2017,Hombre,24,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Intubucá,"Cuauhtémoc, Chiapas",Ninguno (caminando o nadando),75000,Ninguno (caminando o nadando),Buscar trabajo,8,Guatemala,USA,"Ciudad Miguel Alemán , Tamaulipas","Heróica Puebla de Zaragoza , Puebla","Heróica Puebla de Zaragoza , Puebla","Miguel Alemán , Brecha 124 entre Kilómetro 15 y 16 Norte , Tamaulipas",15.665483,-92.003579,26.03106,-98.289915,15.137663,-92.46591889999999,17.5229209,-91.9872616,16.7106573,-92.4534661
1738,2017,Hombre,18,Sí,Sí,Ocotepeque,"Carmen Xhán, Chiapas",Automóvil/Motocicleta particular,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,Guatemala,USA,"Reynosa , Tamaulipas","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.043086,-91.755012,25.836636,-98.370859,16.2299602,-92.1155691,16.2371385,-93.8986279,16.2371385,-93.8986279
1739,2017,Hombre,35,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Intubucá,"Ciudad Hidalgo, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,Guatemala,USA,"Reynosa , Tamaulipas","Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.2371385,-93.8986279,25.6866142,-100.3161126,16.2371385,-93.8986279
