,year,sex,age,read_write,head_house,home_dept,mex_port,fellow_travs,trans_crossm,coyote_usd,country,deported,first_citynew,second_citynew,long_citynew,deported_place,mex_port_lat,mex_port_long,firstcity_lat,firstcity_long,secondcity_lat,secondcity_long,longcity_lat,longcity_long,deported_lat,deported_long
2072,2017,Hombre,22,Sí,No,Copan,"Frontera Corozal, Chiapas",2,Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Tenosique de Pino Suárez , Tabasco","Tenosique de Pino Suárez , Tabasco","Tenosique, Tabasco",16.814734,-90.884703,14.9055599,-92.26342059999999,17.472665,-91.425051,17.472665,-91.425051,17.472665,-91.425051
2073,2017,Hombre,28,Aprobó de básicos-secundaria en adelante,Sí,Santa Bárbara,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Palenque , Chiapas","San Cristóbal de las Casas , Chiapas","Palenque , Chiapas","Palenque, Chiapas",16.814734,-90.884703,17.5229209,-91.9872616,16.7369928,-92.63759879999999,17.5229209,-91.9872616,17.5229209,-91.9872616
2074,2017,Hombre,36,Sí,Sí,Yoro,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Arriaga , Chiapas","Palenque , Chiapas","Arriaga , Chiapas","Macuspana, Tabasco",16.814734,-90.884703,16.2371385,-93.8986279,17.5229209,-91.9872616,16.2371385,-93.8986279,17.7607017,-92.5936096
2075,2017,Hombre,30,Aprobó de básicos-secundaria en adelante,No,Santa Bárbara,"El Martillo, Tabasco",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Coatzacoalcos , Veracruz de Ignacio de la Llave","Ciudad Obregón , Sonora","Tapachula de Córdova y Ordóñez , Chiapas","Orizaba, Veracruz de Ignacio de la Llave",17.278333,-91.021111,18.1344779,-94.4589858,27.4827729,-109.930367,14.9055599,-92.26342059999999,18.8504744,-97.1036396
2076,2017,Hombre,22,No,No,Santa Bárbara,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Palenque , Chiapas","Coatzacoalcos , Veracruz de Ignacio de la Llave","Palenque , Chiapas","Veracruz, Veracruz de Ignacio de la Llave",16.814734,-90.884703,17.5229209,-91.9872616,18.1344779,-94.4589858,17.5229209,-91.9872616,19.173773,-96.1342241
2077,2017,Hombre,34,Sí,Sí,Atlántida,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico," La Barca , Jalisco"," Ciudad Guzmán , Jalisco"," La Barca , Jalisco","Palenque, Chiapas",16.814734,-90.884703,20.2906606,-102.5458219,19.7050171,-103.4685183,20.2906606,-102.5458219,17.5229209,-91.9872616
2078,2017,Hombre,37,No,No,Yoro,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Veracruz , Veracruz de Ignacio de la Llave","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Coatzacoalcos, Veracruz de Ignacio de la Llave",14.679726,-92.150326,19.173773,-96.1342241,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999,18.1344779,-94.4589858
2079,2017,Hombre,24,No,No,Cortés,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Arriaga , Chiapas","San Luis Río Colorado , Sonora","Agua Prieta , Sonora","Nogales, Sonora",16.814734,-90.884703,16.2371385,-93.8986279,32.4518877,-114.771711,31.3277755,-109.5489617,31.3011855,-110.9381047
2080,2017,Hombre,30,Sí,No,Copan,"Frontera Corozal, Chiapas",2,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Palenque , Chiapas","Villahermosa , Tabasco","Palenque , Chiapas","Centro, Tabasco",16.814734,-90.884703,17.5229209,-91.9872616,17.989456,-92.9475061,17.5229209,-91.9872616,17.9915076,-92.9344412
2081,2017,Hombre,23,No,No,Copan,"El Martillo, Tabasco",2,Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Arriaga , Chiapas","Palenque , Chiapas","Palenque , Chiapas","Centro, Tabasco",17.278333,-91.021111,16.2371385,-93.8986279,17.5229209,-91.9872616,17.5229209,-91.9872616,17.9915076,-92.9344412
2082,2017,Hombre,23,Aprobó de básicos-secundaria en adelante,No,Atlántida,"Ciudad Hidalgo, Chiapas",1,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Teopisca , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez, Chiapas",14.679726,-92.150326,16.5414817,-92.47262119999999,14.9055599,-92.26342059999999,16.7516009,-93.1029939,16.7516009,-93.1029939
2083,2017,Hombre,32,Sí,Sí,Cortés,"Frontera Corozal, Chiapas",3,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Monterrey , Nuevo León","Tapachula de Córdova y Ordóñez , Chiapas","Monterrey , Nuevo León","Monterrey, Nuevo León",16.814734,-90.884703,25.6866142,-100.3161126,14.9055599,-92.26342059999999,25.6866142,-100.3161126,25.6866142,-100.3161126
2084,2017,Hombre,27,Aprobó de básicos-secundaria en adelante,Sí,El Paraíso,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"San Cristóbal de las Casas , Chiapas","Arriaga , Chiapas","Villahermosa , Tabasco","Tetipac, Guerrero",16.814734,-90.884703,16.7369928,-92.63759879999999,16.2371385,-93.8986279,17.989456,-92.9475061,18.6483466,-99.6485292
2085,2017,Hombre,23,Sí,Sí,Ocotepeque,"Frontera Corozal, Chiapas",4,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tenosique de Pino Suárez , Tabasco","Agua Prieta , Sonora","Arriaga , Chiapas","Agua Prieta, Sonora",16.814734,-90.884703,17.472665,-91.425051,31.3277755,-109.5489617,16.2371385,-93.8986279,31.3277755,-109.5489617
2086,2017,Hombre,36,No,Sí,Francisco Morazán,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Chiapa de Corzo , Chiapas","Villahermosa , Tabasco","Villahermosa , Tabasco","Centro, Tabasco",16.814734,-90.884703,16.7021616,-93.0081378,17.989456,-92.9475061,17.989456,-92.9475061,17.9915076,-92.9344412
2087,2017,Hombre,23,Sí,No,Colón,"Ciudad Hidalgo, Chiapas",4,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Ciudad Ixtepec , Oaxaca","Villahermosa , Tabasco","Tapachula de Córdova y Ordóñez , Chiapas","Ciudad Ixtepec, Oaxaca",14.679726,-92.150326,16.5611267,-95.0963141,17.989456,-92.9475061,14.9055599,-92.26342059999999,16.5611267,-95.0963141
2088,2017,Hombre,29,Sí,Sí,Colón,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tuxtla Gutiérrez , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula, Chiapas",15.665483,-92.003579,16.7516009,-93.1029939,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
2089,2017,Hombre,20,Aprobó de básicos-secundaria en adelante,No,Comayagua,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Tonalá , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Arriaga, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,16.0869461,-93.7612856,14.9055599,-92.26342059999999,16.2371385,-93.8986279
2090,2017,Hombre,21,Sí,Sí,Colón,"Ciudad Hidalgo, Chiapas",3,Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Arriaga , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Arriaga, Chiapas",14.679726,-92.150326,16.2371385,-93.8986279,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999,16.2371385,-93.8986279
2091,2017,Hombre,23,Sí,No,Francisco Morazán,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Veracruz , Veracruz de Ignacio de la Llave","Orizaba , Veracruz de Ignacio de la Llave","Guadalajara , Jalisco","Tapachula, Chiapas",16.814734,-90.884703,19.173773,-96.1342241,18.8504744,-97.1036396,20.6596988,-103.3496092,14.9055599,-92.26342059999999
2092,2017,Hombre,18,Sí,No,Francisco Morazán,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Arriaga , Chiapas","Chahuites , Oaxaca","Unión Hidalgo, Oaxaca",14.679726,-92.150326,14.9055599,-92.26342059999999,16.2371385,-93.8986279,16.2865309,-94.1929799,16.4762841,-94.8339175
2093,2017,Hombre,32,Sí,Sí,Atlántida,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Arriaga , Chiapas","Heroica Ciudad de Huajuapan de León , Oaxaca","Ciudad Ixtepec , Oaxaca","Ciudad Ixtepec, Oaxaca",14.679726,-92.150326,16.2371385,-93.8986279,17.8112504,-97.78034819999999,16.5611267,-95.0963141,16.5611267,-95.0963141
2094,2017,Hombre,42,Aprobó de básicos-secundaria en adelante,Sí,Copan,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Tierra Blanca , Veracruz de Ignacio de la Llave","Arriaga , Chiapas","Orizaba, Veracruz de Ignacio de la Llave",14.679726,-92.150326,14.9055599,-92.26342059999999,18.4458276,-96.3598367,16.2371385,-93.8986279,18.8504744,-97.1036396
2095,2017,Hombre,22,Aprobó de básicos-secundaria en adelante,Sí,Olancho,"Ciudad Hidalgo, Chiapas",5,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Arriaga , Chiapas","Tuxtla Gutiérrez , Chiapas","Arriaga , Chiapas","Ciudad Ixtepec, Oaxaca",14.679726,-92.150326,16.2371385,-93.8986279,16.7516009,-93.1029939,16.2371385,-93.8986279,16.5611267,-95.0963141
2096,2017,Hombre,37,Sí,No,Francisco Morazán,"Ciudad Hidalgo, Chiapas",4,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tonalá , Chiapas","Arriaga , Chiapas","Ciudad Ixtepec , Oaxaca","Ciudad Ixtepec, Oaxaca",14.679726,-92.150326,16.0869461,-93.7612856,16.2371385,-93.8986279,16.5611267,-95.0963141,16.5611267,-95.0963141
2097,2017,Hombre,23,Aprobó de básicos-secundaria en adelante,No,Olancho,"El Ceibo, Tabasco",5,Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tenosique de Pino Suárez , Tabasco","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Centro, Tabasco",17.261546,-90.994378,17.472665,-91.425051,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999,17.9915076,-92.9344412
2098,2017,Hombre,20,Sí,No,Lempira,"Frontera Corozal, Chiapas",2,Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Palenque , Chiapas","Tierra Blanca , Veracruz de Ignacio de la Llave","Acayucan , Veracruz de Ignacio de la Llave","Orizaba, Veracruz de Ignacio de la Llave",16.814734,-90.884703,17.5229209,-91.9872616,18.4458276,-96.3598367,17.949192,-94.91459739999999,18.8504744,-97.1036396
2099,2017,Hombre,20,Aprobó de básicos-secundaria en adelante,Sí,Colón,"El Ceibo, Tabasco",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tenosique de Pino Suárez , Tabasco","Cárdenas , Tabasco","Arriaga , Chiapas","Tenosique, Tabasco",17.261546,-90.994378,17.472665,-91.425051,18.0012067,-93.37323390000002,16.2371385,-93.8986279,17.472665,-91.425051
2100,2017,Hombre,24,Aprobó de básicos-secundaria en adelante,No,Comayagua,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tenosique de Pino Suárez , Tabasco","Villahermosa , Tabasco","Villahermosa , Tabasco","Centro, Tabasco",16.814734,-90.884703,17.472665,-91.425051,17.989456,-92.9475061,17.989456,-92.9475061,17.9915076,-92.9344412
2101,2017,Hombre,54,Sí,Sí,Yoro,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Arriaga , Chiapas","Veracruz , Veracruz de Ignacio de la Llave","Palenque , Chiapas","Acayucan, Veracruz de Ignacio de la Llave",16.814734,-90.884703,16.2371385,-93.8986279,19.173773,-96.1342241,17.5229209,-91.9872616,17.949192,-94.91459739999999
2102,2017,Hombre,21,Sí,No,Atlántida,"Frontera Corozal, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Palenque , Chiapas","Coatzacoalcos , Veracruz de Ignacio de la Llave","Veracruz , Veracruz de Ignacio de la Llave","Veracruz, Veracruz de Ignacio de la Llave",16.814734,-90.884703,17.5229209,-91.9872616,18.1344779,-94.4589858,19.173773,-96.1342241,19.173773,-96.1342241
2103,2017,Hombre,23,Aprobó de básicos-secundaria en adelante,Sí,Francisco Morazán,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Orizaba , Veracruz de Ignacio de la Llave","Palenque , Chiapas","Reynosa , Tamaulipas","Torreón, Coahuila de Zaragoza",16.814734,-90.884703,18.8504744,-97.1036396,17.5229209,-91.9872616,26.0508406,-98.29789509999999,25.5428443,-103.4067861
2104,2017,Hombre,20,Sí,No,Intubucá,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Palenque , Chiapas","Coatzacoalcos , Veracruz de Ignacio de la Llave","Tierra Blanca , Veracruz de Ignacio de la Llave","Matehuala, San Luis Potosí",16.814734,-90.884703,17.5229209,-91.9872616,18.1344779,-94.4589858,18.4458276,-96.3598367,23.6448029,-100.64279
2105,2017,Hombre,23,Aprobó de básicos-secundaria en adelante,No,Comayagua,"Frontera Corozal, Chiapas",2,"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Palenque , Chiapas","Villahermosa , Tabasco","Tapachula de Córdova y Ordóñez , Chiapas","Palenque, Chiapas",16.814734,-90.884703,17.5229209,-91.9872616,17.989456,-92.9475061,14.9055599,-92.26342059999999,17.5229209,-91.9872616
2106,2017,Hombre,19,Sí,No,Santa Bárbara,"El Martillo, Tabasco",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Palenque , Chiapas","Veracruz , Veracruz de Ignacio de la Llave","Veracruz , Veracruz de Ignacio de la Llave","Querétaro, Querétaro",17.278333,-91.021111,17.5229209,-91.9872616,19.173773,-96.1342241,19.173773,-96.1342241,20.5887932,-100.3898881
2107,2017,Hombre,56,Sí,Sí,Cortés,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Veracruz , Veracruz de Ignacio de la Llave","Tapachula de Córdova y Ordóñez , Chiapas","Juchitán de Zaragoza, Oaxaca",14.679726,-92.150326,14.9055599,-92.26342059999999,19.173773,-96.1342241,14.9055599,-92.26342059999999,16.4406909,-95.0221197
2108,2017,Mujer,26,Sí,No,Choluteca,"Frontera Corozal, Chiapas",2,"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Acayucan , Veracruz de Ignacio de la Llave","Cárdenas , Tabasco","Cárdenas , Tabasco","Cárdenas, Tabasco",16.814734,-90.884703,17.949192,-94.91459739999999,18.0012067,-93.37323390000002,18.0012067,-93.37323390000002,18.0012067,-93.37323390000002
2109,2017,Hombre,30,Aprobó de básicos-secundaria en adelante,Sí,Olancho,"Frontera Corozal, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Cacahoatán , Chiapas","Álvaro Obregón , Distrito Federal","Palenque , Chiapas","Palenque, Chiapas",16.814734,-90.884703,14.9958182,-92.1671288,19.3605334,-99.2267067,17.5229209,-91.9872616,17.5229209,-91.9872616
2110,2017,Hombre,25,Sí,Sí,Francisco Morazán,"Frontera Corozal, Chiapas",5,"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Aguascalientes , Aguascalientes","Agua Dulce , Veracruz de Ignacio de la Llave","Cárdenas , Tabasco","Palenque, Chiapas",16.814734,-90.884703,21.8852562,-102.2915677,18.1426611,-94.1435302,18.0012067,-93.37323390000002,17.5229209,-91.9872616
2111,2017,Hombre,23,Aprobó de básicos-secundaria en adelante,Sí,Yoro,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Cárdenas , Tabasco","Acayucan , Veracruz de Ignacio de la Llave","Palenque , Chiapas","Palenque, Chiapas",14.679726,-92.150326,18.0012067,-93.37323390000002,17.949192,-94.91459739999999,17.5229209,-91.9872616,17.5229209,-91.9872616
2112,2017,Hombre,20,Aprobó de básicos-secundaria en adelante,No,Atlántida,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Oaxaca de Juárez , Oaxaca","Tapachula de Córdova y Ordóñez , Chiapas","Arriaga , Chiapas","Chiapa de Corzo, Chiapas",14.679726,-92.150326,17.0731842,-96.7265889,14.9055599,-92.26342059999999,16.2371385,-93.8986279,16.7021616,-93.0081378
2113,2017,Hombre,24,Aprobó de básicos-secundaria en adelante,No,Atlántida,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Chiapa de Corzo , Chiapas","Veracruz , Veracruz de Ignacio de la Llave","Veracruz , Veracruz de Ignacio de la Llave","Veracruz, Veracruz de Ignacio de la Llave",16.814734,-90.884703,16.7021616,-93.0081378,19.173773,-96.1342241,19.173773,-96.1342241,19.173773,-96.1342241
2114,2017,Hombre,26,Aprobó de básicos-secundaria en adelante,No,Francisco Morazán,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Coyoacán , Distrito Federal","Monterrey , Nuevo León","Monterrey , Nuevo León","Reynosa, Tamaulipas",14.679726,-92.150326,19.3437444,-99.1561883,25.6866142,-100.3161126,25.6866142,-100.3161126,26.0508406,-98.29789509999999
2115,2017,Hombre,24,Aprobó de básicos-secundaria en adelante,No,Yoro,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Santiago de Querétaro , Querétaro","Guadalajara , Jalisco","Guadalajara , Jalisco","Guadalajara, Jalisco",16.814734,-90.884703,20.5887932,-100.3898881,20.6596988,-103.3496092,20.6596988,-103.3496092,20.6596988,-103.3496092
2116,2017,Hombre,18,Sí,No,Lempira,"El Ceibo, Tabasco",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tenosique de Pino Suárez , Tabasco","Palenque , Chiapas","Tenosique de Pino Suárez , Tabasco","Tenosique, Tabasco",17.261546,-90.994378,17.472665,-91.425051,17.5229209,-91.9872616,17.472665,-91.425051,17.472665,-91.425051
2117,2017,Hombre,25,Sí,Sí,Francisco Morazán,"Frontera Corozal, Chiapas",2,Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Coatzacoalcos , Veracruz de Ignacio de la Llave","Tierra Blanca , Veracruz de Ignacio de la Llave","Huehuetoca , México","Huehuetoca, México",16.814734,-90.884703,18.1344779,-94.4589858,18.4458276,-96.3598367,19.8277305,-99.2037508,19.8277305,-99.2037508
2118,2017,Hombre,29,Sí,Sí,Copan,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Arriaga , Chiapas","Villahermosa , Tabasco","Villahermosa , Tabasco","Centro, Tabasco",16.814734,-90.884703,16.2371385,-93.8986279,17.989456,-92.9475061,17.989456,-92.9475061,17.9915076,-92.9344412
2119,2017,Hombre,28,Sí,No,Colón,"El Ceibo, Tabasco",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Acayucan , Veracruz de Ignacio de la Llave","Cárdenas , Tabasco","Reynosa , Tamaulipas","Cárdenas, Tabasco",17.261546,-90.994378,17.949192,-94.91459739999999,18.0012067,-93.37323390000002,26.0508406,-98.29789509999999,18.0012067,-93.37323390000002
2120,2017,Hombre,40,Sí,Sí,Yoro,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Emiliano Zapata , Tabasco","Acayucan , Veracruz de Ignacio de la Llave","Cárdenas, Tabasco",14.679726,-92.150326,14.9055599,-92.26342059999999,17.795556,-91.77666699999999,17.949192,-94.91459739999999,18.0012067,-93.37323390000002
2121,2017,Hombre,32,Sí,No,Santa Bárbara,"Frontera Corozal, Chiapas",1,"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Palenque , Chiapas","Cárdenas , Tabasco","Palenque , Chiapas","Palenque, Chiapas",16.814734,-90.884703,17.5229209,-91.9872616,18.0012067,-93.37323390000002,17.5229209,-91.9872616,17.5229209,-91.9872616
2122,2017,Hombre,21,Sí,Sí,La Paz,"El Ceibo, Tabasco",1,"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Cárdenas , Tabasco","Acayucan , Veracruz de Ignacio de la Llave","Valle Hermoso , Tamaulipas","Valle Hermoso, Tamaulipas",17.261546,-90.994378,18.0012067,-93.37323390000002,17.949192,-94.91459739999999,25.6683739,-97.8159111,25.6683739,-97.8159111
2123,2017,Hombre,33,Aprobó de básicos-secundaria en adelante,Sí,Francisco Morazán,"El Ceibo, Tabasco",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Cárdenas , Tabasco","Acayucan , Veracruz de Ignacio de la Llave","Palenque , Chiapas","Cárdenas, Tabasco",17.261546,-90.994378,18.0012067,-93.37323390000002,17.949192,-94.91459739999999,17.5229209,-91.9872616,18.0012067,-93.37323390000002
2124,2017,Hombre,18,Sí,No,Colón,"Ciudad Hidalgo, Chiapas",5,"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Cárdenas , Tabasco","Cárdenas , Tabasco","Palenque, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,18.0012067,-93.37323390000002,18.0012067,-93.37323390000002,17.5229209,-91.9872616
2125,2017,Hombre,39,Aprobó de básicos-secundaria en adelante,Sí,Francisco Morazán,"El Martillo, Tabasco",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Tenosique de Pino Suárez , Tabasco","Palenque , Chiapas","Palenque , Chiapas","Palenque, Chiapas",17.278333,-91.021111,17.472665,-91.425051,17.5229209,-91.9872616,17.5229209,-91.9872616,17.5229209,-91.9872616
2126,2017,Hombre,18,Aprobó de básicos-secundaria en adelante,Sí,Gracias a Dios,"El Ceibo, Tabasco",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Arriaga , Chiapas","Veracruz , Veracruz de Ignacio de la Llave","Veracruz , Veracruz de Ignacio de la Llave","Veracruz, Veracruz de Ignacio de la Llave",17.261546,-90.994378,16.2371385,-93.8986279,19.173773,-96.1342241,19.173773,-96.1342241,19.173773,-96.1342241
2127,2017,Hombre,30,Sí,Sí,Ocotepeque,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Acayucan , Veracruz de Ignacio de la Llave","Cárdenas , Tabasco","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula, Chiapas",14.679726,-92.150326,17.949192,-94.91459739999999,18.0012067,-93.37323390000002,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
2128,2017,Hombre,37,Sí,Sí,Francisco Morazán,"Frontera Corozal, Chiapas",2,Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Honduras,Mexico,"Palenque , Chiapas","Emiliano Zapata , Tabasco","Palenque , Chiapas","Cárdenas, Tabasco",16.814734,-90.884703,17.5229209,-91.9872616,17.795556,-91.77666699999999,17.5229209,-91.9872616,18.0012067,-93.37323390000002
